ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0002399	MHC class II protein complex assembly	10/3298	14/18577	1.52814403692439e-05	0.000173026466456077	0.00011386666556536	B2M/HLA-DRA/HLA-DMA/HLA-DPA1/HLA-DMB/HLA-DOA/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRB1	10
GO:0002503	peptide antigen assembly with MHC class II protein complex	10/3298	14/18577	1.52814403692439e-05	0.000173026466456077	0.00011386666556536	B2M/HLA-DRA/HLA-DMA/HLA-DPA1/HLA-DMB/HLA-DOA/HLA-DPB1/HLA-DQA1/HLA-DQA2/HLA-DRB1	10
GO:0038066	p38MAPK cascade	24/3298	57/18577	1.52878194271987e-05	0.000173026466456077	0.00011386666556536	RELL1/SPI1/ZFP36L1/LGALS9/HGF/ZFP36/GADD45B/MAP3K20/KCNJ8/GADD45A/TREM2/NCF1/MAPKAPK2/IL1B/ZC3H12A/SPHK1/MAP3K3/DUSP1/MFHAS1/PTPN22/MAP2K3/MINK1/MAPK14/EZR	24
GO:0044319	wound healing, spreading of cells	18/3298	37/18577	1.63738728251999e-05	0.00018431823529467	0.000121297644723175	CD44/PDPN/ITGB1/RHOC/RREB1/DDR1/RHOA/CD151/ITGA5/LRG1/ACVRL1/FERMT2/FLNA/CCN1/HBEGF/ADAM17/PDCD10/MSX2	18
GO:0090505	epiboly involved in wound healing	18/3298	37/18577	1.63738728251999e-05	0.00018431823529467	0.000121297644723175	CD44/PDPN/ITGB1/RHOC/RREB1/DDR1/RHOA/CD151/ITGA5/LRG1/ACVRL1/FERMT2/FLNA/CCN1/HBEGF/ADAM17/PDCD10/MSX2	18
GO:0050679	positive regulation of epithelial cell proliferation	64/3298	218/18577	1.63758157766292e-05	0.00018431823529467	0.000121297644723175	APLNR/STAT3/STAT5A/NOD2/F3/SP1/B4GALT1/TGFBR1/FGF2/BTK/TNFAIP3/MYC/CFLAR/RREB1/LAMC1/APLN/HMOX1/LRG1/ANG/ITGB3/HSPG2/ACVRL1/HIF1A/GRN/C5AR1/FZD7/NEAT1/YAP1/NRP1/CAV2/IL10/RBPJ/FGFR2/VEGFC/HPN/SIRT1/BMPR1A/ATP7A/THBS4/KDR/CCND1/ARNT/ERBB2/STXBP4/PGF/HLX/SOX9/XBP1/JAML/HMGB1/PTN/NRP2/PRKCA/CTNNB1/WNT5A/EMC10/ADAM17/RICTOR/FGF7/AGTR1/AKT1/HAS2/BMP5/TCF7L2	64
GO:0001912	positive regulation of leukocyte mediated cytotoxicity	27/3298	68/18577	1.68290352643099e-05	0.000189071895272238	0.000124425971978326	B2M/HLA-E/SPI1/PTPRC/HLA-DRA/VAV1/TYROBP/MR1/HLA-F/CD1D/HLA-B/STAT5B/NECTIN2/HFE/FADD/ITGAM/TAP2/IL18RAP/CD226/LAMP1/IL12RB1/HLA-DRB1/HLA-A/SLAMF6/IL12A/MICB/HLA-C	27
GO:0033630	positive regulation of cell adhesion mediated by integrin	13/3298	22/18577	1.69955395756473e-05	0.000190592836669759	0.000125426885474413	PTPN6/TGFB2/NCKAP1L/LIF/ADAM9/ITGB3/SYK/PODXL/PIEZO1/CIB1/IFT74/SFRP2/FOXC2	13
GO:1905314	semi-lunar valve development	21/3298	47/18577	1.73151132513492e-05	0.000193821642482653	0.000127551724287818	EMILIN1/TNFRSF1A/EFNA1/TNFRSF1B/TGFBR2/TGFB2/TGFB1/RHOA/RB1/ROCK1/NOS3/RBPJ/JAG1/DLL4/HEYL/SOX9/SMAD6/SNAI1/CDH11/GJA5/NFATC1	21
GO:0051495	positive regulation of cytoskeleton organization	56/3298	184/18577	1.73754788105045e-05	0.000194142439337079	0.000127762836893222	S100A10/SCIN/HCK/TGFBR1/PXN/RHOC/WASF2/NCKAP1L/ARHGEF10/CYFIP1/PLEK/GPR65/VASP/FES/RHOA/SWAP70/CSF3/FERMT2/WDR1/NRP1/FLNA/ABL1/NCK1/LMOD1/CDC42EP5/ARHGEF5/SNX9/CCR7/MAPRE1/TRPV4/PSRC1/PYCARD/GSN/RPS3/GRB2/PFN1/NUMA1/ARF6/CEP120/KIRREL1/FCHSD2/CDC42EP1/CLIP1/TGFB3/NES/ADD3/SORBS3/CFL2/BAIAP2L1/SASS6/CDK5RAP2/RICTOR/EDN1/KATNBL1/FHOD1/NUP62	56
GO:0050830	defense response to Gram-positive bacterium	40/3298	118/18577	1.77465651031495e-05	0.000197517495790303	0.000129983921518568	MYD88/NOD2/HLA-E/GBP2/CASP4/TLR2/GSDMD/HAVCR2/IL6/EPHA2/FGR/MR1/RNASE4/ANG/LYZ/C5AR1/NOD1/RARRES2/IL18/RNASE3/IL1B/H2BC11/NLRP6/PYCARD/H2BC10/H2BC21/RNASE6/RIPK2/PLA2G2A/HLA-A/CRP/H2BC7/TNFSF8/IL7R/ADAM17/ACP5/IL12A/RPL39/RNASE10/TBK1	40
GO:0001782	B cell homeostasis	17/3298	34/18577	1.7774316540986e-05	0.000197517495790303	0.000129983921518568	SASH3/TNFAIP3/CD74/LYN/NCKAP1L/TRAF3IP2/HIF1A/TNFSF13B/ABL1/GAPT/DOCK11/BCL2L11/SOS2/BAX/BCL10/IL7R/PKN1	17
GO:0060317	cardiac epithelial to mesenchymal transition	17/3298	34/18577	1.7774316540986e-05	0.000197517495790303	0.000129983921518568	EFNA1/TGFBR3/TGFBR2/TGFBR1/TGFB2/EMP2/ADAM15/RBPJ/JAG1/PDCD4/SMAD4/HEYL/ENG/SNAI1/ACVR1/HAS2/MSX2	17
GO:0051651	maintenance of location in cell	68/3298	236/18577	1.78589118862659e-05	0.00019809803891233	0.000130365970062216	APLNR/PLCD1/CYBA/PLCE1/SRGN/HK2/SCIN/SP100/PTPRC/P2RY6/CCR5/TSPO/PTPN6/S100A9/S100A8/ITPR2/CD4/FGF2/ITPR3/LYN/KDELR2/PLCG2/CXCL10/PLCB2/HSP90B1/ITGB3/SLC8B1/CLIC2/PML/FLNA/SLC30A7/TWF1/ABL1/CALR/TMEM38B/RASA3/SIRT1/CCR7/HAP1/NAGLU/TOPORS/SELENON/TMED2/GM2A/GSN/NOL3/HSPA5/IBTK/BARD1/MYZAP/BAX/MORC3/HNRNPU/TMSB4X/OS9/BDH2/CAV1/POLR2M/RYR3/FTL/PLCB3/CXCL11/KDELR1/ATP1A2/CXCL9/JPH2/AKT1/ERO1A	68
GO:0046641	positive regulation of alpha-beta T cell proliferation	14/3298	25/18577	1.86707075621301e-05	0.000206488533269522	0.000135887654891518	HLA-E/PTPRC/CD81/TGFBR2/LGALS9/EBI3/CD55/JAK2/SYK/IL18/RASAL3/RIPK2/PTPN22/HLA-A	14
GO:0006879	intracellular iron ion homeostasis	28/3298	72/18577	1.87165010557871e-05	0.000206488533269522	0.000135887654891518	SLC11A1/B2M/CP/HAMP/MYC/HMOX1/HIF1A/SLC39A14/HFE/STEAP4/FBXL5/TTC7A/ABCB7/SMAD4/NAGLU/PICALM/NEO1/FRRS1/SLC39A8/CYBRD1/BDH2/FTL/NCOA4/ACO1/NUBP1/SLC11A2/SLC40A1/SLC46A1	28
GO:0042130	negative regulation of T cell proliferation	28/3298	72/18577	1.87165010557871e-05	0.000206488533269522	0.000135887654891518	VSIG4/CR1/PTPN6/LGALS9/HAVCR2/LILRB2/LRRC32/IL4I1/LILRB1/CEBPB/TWSG1/CD86/SPN/IL10/PELI1/ZBTB7B/PDE5A/MARCHF7/ERBB2/CD80/SLC4A2/BTN2A2/GPNMB/HLA-DRB1/PDCD1LG2/PLA2G2A/PAWR/ITCH	28
GO:0019883	antigen processing and presentation of endogenous antigen	16/3298	31/18577	1.87895550818116e-05	0.000206850199364223	0.000136125663059258	B2M/HLA-E/TAP1/HLA-DRA/CD74/HLA-F/CD1D/HLA-B/HFE/ERAP1/TAP2/IDE/HLA-DRB1/HLA-A/MICB/HLA-C	16
GO:0033077	T cell differentiation in thymus	32/3298	87/18577	1.88168481211616e-05	0.000206850199364223	0.000136125663059258	ITPKB/B2M/PTPRC/ZFP36L1/TP53/DOCK2/CD74/FZD5/ZFP36L2/MR1/FZD7/IL2RG/STAT5B/GLI2/SPN/ZBTB1/FADD/ABL1/IL1B/RIPK3/VNN1/CCR7/RPS6/PTPN2/ERBB2/SOS2/RIPK2/MAFB/PRKDC/CTNNB1/IL7R/ADAM17	32
GO:0031664	regulation of lipopolysaccharide-mediated signaling pathway	15/3298	28/18577	1.91802742735094e-05	0.000210467418237811	0.000138506111901517	CD14/TRIM5/LY96/TNFAIP3/CARD8/CD180/LY86/CD55/LTF/LILRA2/SIGIRR/CARD16/SCIMP/PRKCA/TRAF6	15
GO:0042770	signal transduction in response to DNA damage	57/3298	189/18577	1.97418311165201e-05	0.000216241917578627	0.000142306241434966	CD44/DTX3L/PARP9/MUC1/CDK2/SP100/TP53/PTTG1IP/CD74/CDKN1A/MAP3K20/BCL3/UFL1/GADD45A/BATF/CCNG1/CHEK2/PML/MAD2L2/ABL1/IER3/SDE2/NBN/DDX5/PLK3/XPC/SIRT1/MDM2/NDRG1/NPM1/BRCA2/RPS27L/MARCHF7/BRCA1/CCND1/GRB2/BARD1/PPM1D/ATM/MDM4/CDC14B/PRKDC/HIC1/MYO6/NOP53/SNAI1/MRE11/CUL4A/CASP2/ABRAXAS1/THOC1/CRY1/ACER2/SYF2/MAPK14/DYRK3/ZNHIT1	57
GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	80/3298	290/18577	1.98098000331081e-05	0.000216598938576287	0.000142541192719432	STAT3/FCGR3A/STK3/HCLS1/F3/ZFP36L1/TGFBR1/PTPN6/PIK3AP1/TGFB2/CHI3L1/ITGB1/ANGPT1/FGF2/HGF/TGFB1/MTM1/NEDD4/HCST/EPHA2/DDR1/PTPN13/RRAS/FGR/DDR2/FLT1/TREM2/CSF3/IGFBP5/FN1/NHERF1/JAK2/FERMT2/H19/UNC5B/NCF1/CD40/DCN/AGT/IL18/PIK3CG/PDGFA/GDF15/THBS1/RAMP3/PLK3/SIRT1/AXL/C1QTNF1/CCR7/LOX/KDR/INSR/ERBB2/PLXNB1/SETX/ENG/CIB1/MFHAS1/SOX9/PIK3R5/RACK1/CSF1R/BTN2A2/RPS6KB1/NOP53/OSM/GCNT2/ILK/HPSE/HBEGF/NKX3-1/RICTOR/HYAL2/EDN1/AIM2/AKT1/AKR1C3/GPX1/TCF7L2	80
GO:0006509	membrane protein ectodomain proteolysis	20/3298	44/18577	2.00510840820522e-05	0.0002188463241255	0.000144020170496474	TNFRSF1B/TIMP1/MYH9/SPPL2A/ADAM9/ADAM10/ROCK1/BACE2/IL10/ERAP1/IL1B/SNX9/TIMP2/NCSTN/SNX33/RGMA/APH1A/PACSIN3/ADAM17/SH3D19	20
GO:0043536	positive regulation of blood vessel endothelial cell migration	29/3298	76/18577	2.04536337050844e-05	0.00022281000848283	0.000146628624164672	STAT5A/SP1/ANXA1/ANGPT1/FGF2/TGFB1/HMOX1/HDAC7/HIF1A/NOS3/NFE2L2/NRP1/CD40/ABL1/VEGFC/THBS1/SIRT1/KDR/MAP3K3/CIB1/HMGB1/TMSB4X/ETS1/MAP2K3/PRKCA/SRPX2/ADAM17/AKT1/FOXC2	29
GO:0032613	interleukin-10 production	26/3298	65/18577	2.05597999008328e-05	0.00022281000848283	0.000146628624164672	STAT3/NOD2/RBM47/TLR2/LGALS9/SASH3/JAK3/BTK/HGF/LILRA5/IL6/LILRB1/BCL3/PLCG2/TYROBP/TREM2/SYK/FCGR2B/RAD21/CLEC7A/PYCARD/CD46/HMGB1/HLA-DRB1/PDCD1LG2/TSLP	26
GO:0032653	regulation of interleukin-10 production	26/3298	65/18577	2.05597999008328e-05	0.00022281000848283	0.000146628624164672	STAT3/NOD2/RBM47/TLR2/LGALS9/SASH3/JAK3/BTK/HGF/LILRA5/IL6/LILRB1/BCL3/PLCG2/TYROBP/TREM2/SYK/FCGR2B/RAD21/CLEC7A/PYCARD/CD46/HMGB1/HLA-DRB1/PDCD1LG2/TSLP	26
GO:0043903	regulation of biological process involved in symbiotic interaction	26/3298	65/18577	2.05597999008328e-05	0.00022281000848283	0.000146628624164672	IFITM3/IFITM2/IFITM1/TRIM5/LGALS9/CD4/CD74/TRIM38/P4HB/TRIM22/TRIM21/TRIM6/TRIM34/CIITA/FUCA2/NECTIN2/ITGAV/LTF/CH25H/CXCL8/GSN/HMGB1/CAV1/HLA-DRB1/TRIM25/FCN1	26
GO:0003018	vascular process in circulatory system	75/3298	268/18577	2.08330096332576e-05	0.000225371939901831	0.000148314600848262	ABCC9/SLC7A2/P2RY2/ABCC4/ANGPT1/ECE1/TGFB1/FABP5/SLC1A5/TJP2/GPR4/RHOA/KCNJ8/CDH5/PTP4A3/ADM/NHERF1/ADRB2/CLDN5/FERMT2/ROCK1/NOS3/TBXAS1/LEPR/ITGA1/AGT/ABL1/ADORA2B/SLC2A1/SLC13A3/SLC2A4/SLC16A12/SLCO1C1/YES1/ATP1B2/GCH1/PRKG1/TRPV4/SLC2A3/FOXC1/SOD3/SLCO2B1/NPR1/INSR/SLC2A10/PLEC/EDNRA/ARHGAP42/ABCB1/LRP1/CAV1/OXTR/KCNMB1/AVPR1A/SLC38A2/ADD3/C2CD4B/CPS1/CRP/GJA5/GCLM/TJP1/BDKRB2/ATP1A2/SLC1A3/MMP2/PLOD3/EDN1/CXCR2/KAT2B/AGTR1/ADRA2B/SLC12A2/GPX1/FOXC2	75
GO:1990868	response to chemokine	35/3298	99/18577	2.11053455391549e-05	0.00022751413862015	0.000149724356419357	CCR5/CCR1/CXCL2/LYN/CCL2/ENTREP1/RHOA/CXCL10/TREM2/HIF1A/CXCL5/CXCL3/PADI2/WBP1L/CCRL2/CXCL1/DOCK8/ZC3H12A/CCR7/CXCR6/LOX/FOXC1/CXCL8/CMKLR1/OXSR1/DUSP1/CIB1/ACKR1/ACKR3/CXCL11/CXCL9/CCL20/EDN1/CXCR2/SLC12A2	35
GO:1990869	cellular response to chemokine	35/3298	99/18577	2.11053455391549e-05	0.00022751413862015	0.000149724356419357	CCR5/CCR1/CXCL2/LYN/CCL2/ENTREP1/RHOA/CXCL10/TREM2/HIF1A/CXCL5/CXCL3/PADI2/WBP1L/CCRL2/CXCL1/DOCK8/ZC3H12A/CCR7/CXCR6/LOX/FOXC1/CXCL8/CMKLR1/OXSR1/DUSP1/CIB1/ACKR1/ACKR3/CXCL11/CXCL9/CCL20/EDN1/CXCR2/SLC12A2	35
GO:0045639	positive regulation of myeloid cell differentiation	36/3298	103/18577	2.15770209924751e-05	0.000232189981611467	0.000152801473238728	STAT3/HCLS1/SCIN/RUNX1/ZFP36L1/CSF1/CCR1/CD4/CD74/NCKAP1L/TGFB1/FES/CASP8/TYROBP/LIF/TREM2/CSF3/HIF1A/RB1/INPP5D/STAT5B/FOS/FADD/JAG1/STAT1/ARNT/RCOR1/ETS1/PRKDC/TMEM64/HLA-DRB1/PRKCA/TRAF6/RIPK1/MAPK14/EVI2B	36
GO:0003206	cardiac chamber morphogenesis	42/3298	127/18577	2.18841082879477e-05	0.00023508139481948	0.000154704277980173	APLNR/FGFRL1/TGFBR3/TGFBR2/TGFBR1/TP53/TGFB2/ADAMTS1/TGFB1/MYL3/HIF1A/PPP1R13L/NOS3/NRP1/SAV1/RBPJ/FGFR2/JAG1/MDM2/BMPR1A/FZD2/HES1/SMAD4/DLL4/FOXC1/NAGLU/DSP/HEYL/ENG/EDNRA/DHRS3/CCN1/SMAD6/NRP2/SEMA3C/WNT5A/FOXF1/ACVR1/SFRP2/BMP5/FOXC2/MSX2	42
GO:0051017	actin filament bundle assembly	50/3298	160/18577	2.2006968024373e-05	0.00023598715448903	0.000155300347676836	ASAP3/S100A10/WAS/LCP1/TGFBR1/PXN/PPFIA1/RHOC/PDLIM1/WASF2/AIF1/SORBS1/ARHGEF10/PLEK/GPR65/RHOA/CALD1/F11R/SWAP70/HSP90B1/FERMT2/ROCK1/NRP1/FLNA/PTGER4/PAK2/ABL1/ARHGAP6/LIMA1/DPYSL3/EPS8/ARHGEF5/CORO1B/FAM107A/RHPN2/PFN1/RDX/USH1C/TGFB3/ARAP1/SORBS3/TJP1/BAIAP2L1/PAWR/CGNL1/RHOD/EZR/SHROOM1/FHOD1/ITGB5	50
GO:0070672	response to interleukin-15	9/3298	12/18577	2.27090583429744e-05	0.000242665906167595	0.000159695554949767	STAT3/STAT5A/CD4/JAK3/IL2RG/IL15RA/STAT5B/IL15/MFAP3	9
GO:2001046	positive regulation of integrin-mediated signaling pathway	9/3298	12/18577	2.27090583429744e-05	0.000242665906167595	0.000159695554949767	LIMS1/LAMB2/CD63/LAMC1/LAMA1/EMP2/FLNA/NID1/LOXL3	9
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	27/3298	69/18577	2.30045307491462e-05	0.00024539502051746	0.00016149155273745	ZFP36L1/ZFP36/ZFP36L2/SAMD4A/BTG2/PABPC1/TNKS1BP1/YBX1/CNOT6L/TUT7/CNOT8/DIS3/CNOT2/TOB1/PATL1/CNOT6/SYNCRIP/EXOSC8/CNOT9/CNOT1/DHX9/HNRNPU/PATL2/CSDE1/TUT4/PAN3/DCP2	27
GO:0030889	negative regulation of B cell proliferation	11/3298	17/18577	2.33834285058734e-05	0.000249003013463414	0.000163865930106148	CD300A/BTK/LYN/TYROBP/MNDA/INPP5D/IL10/FCGR2B/ATM/PAWR/PKN1	11
GO:0032868	response to insulin	75/3298	269/18577	2.39398825112921e-05	0.000254485938570558	0.000167474178094346	SOCS3/SP1/ZFP36L1/TLR2/UCP2/RAB13/LYN/SORBS1/CYFIP1/CFLAR/GPT2/KCNJ8/CAT/ADM/SHC1/INPPL1/RB1/SLC39A14/FBP1/RAB8A/RHOQ/GNAI2/FOS/CAV2/IL10/RARRES2/MYO1C/ZBTB7B/INHBB/STXBP3/IL1B/SLC2A1/SLC2A4/NCK1/FOXO1/PHIP/SIRT1/STAT1/RELA/TNS2/HADHA/TRPV4/SELENOS/PTPN1/COL1A1/KCNQ1/DENND4C/INSR/PTPN2/IDE/SOS2/STXBP4/GRB2/PCK2/XBP1/APPL1/SMARCC1/PRKDC/NUCKS1/RPS6KB1/SNX5/CRY1/ECHDC3/RPE65/MAPK14/KAT2B/AKT1/PCK1/SOCS1/RETN/USO1/SGCB/ALPL/FOXC2/GAB1	75
GO:0051656	establishment of organelle localization	118/3298	467/18577	2.40473847911261e-05	0.000255185679507912	0.000167934669306633	LIMK2/TMED10/IL4R/ADGRE2/EML3/CD300A/VAMP8/RAC2/TCIRG1/MYO1G/MYO1F/LGALS9/STXBP2/ITGB1/BTK/LAT2/LYN/MYH9/LMNA/DYNLT1/FES/ARFGAP3/SNAP23/PARD3B/FGR/RAB27A/UNC13D/BLOC1S5/NHERF1/HIF1A/RB1/LMNB1/SDCBP/GEM/NECTIN2/FYCO1/SYK/SYNE3/MYO1C/DOCK7/ADORA2B/TBC1D23/TMED9/SLC2A4/PIK3CG/KPNB1/ESPL1/CDC23/NPM1/MILR1/MAPRE1/PSRC1/EXOC5/HAP1/SYNE2/PTGDS/NAGLU/KIFC1/CHMP4C/TMED2/MYO1E/DNM2/FAM91A1/MIS12/LAMP1/NTN1/AURKB/HOOK3/PICALM/MLPH/KNL1/LLGL2/NUMA1/VAMP7/NMD3/SPG11/SAR1B/ATM/HNRNPU/CEP120/LLGL1/UXT/ECT2/KIF5B/NDC80/MYO6/CHMP1B/KXD1/CTNNB1/CD84/BIRC5/RIOK2/CENPE/GJA1/ABRAXAS1/FOXF1/CENPQ/AP3B1/KIF18A/PREB/CDK5RAP2/ABCE1/CHMP2B/MAP4/KIF14/KAT2B/BLOC1S6/AP3M1/WDR11/NUF2/PDCD10/EZR/WIPI1/FHOD1/MYO7A/NDE1/CHMP5/NUP62	118
GO:0002520	immune system development	59/3298	199/18577	2.50047634418594e-05	0.000264886101305372	0.000174318401849277	LTBR/HLA-E/PTPRC/PDPN/BCL6/TGFBR2/TGFBR1/TP53/NFKB2/LGALS9/TNFAIP3/LYN/HAVCR2/TGFB1/LILRB2/BCL3/BATF/SWAP70/TRAF3IP2/RO60/HLA-B/NFKBIZ/SAMHD1/STAT5B/ZBTB1/FADD/MAD2L2/CD40/IL10/ABL1/LIPA/IL15/NBN/RIPK3/MSH6/IRAK3/SLC15A4/HES1/BCL2L11/RIF1/ASXL1/MARCHF7/SBDS/XRCC4/ATM/MAFB/HMGB1/PRKDC/CDKN2B/XKR8/CTNNB1/SIX1/DCAF1/THOC1/IL7R/ADAM17/ITCH/PKN1/SLC40A1	59
GO:2000630	positive regulation of miRNA metabolic process	25/3298	62/18577	2.50650309845897e-05	0.000265065949427708	0.000174436757765675	STAT3/SPI1/TP53/TGFB2/FGF2/SMAD1/TGFB1/MYC/APLN/HIF1A/NEAT1/FOS/NFKB1/IL10/ZC3H12A/RELA/NGFR/BMPR1A/SMAD4/ETS1/SMAD6/JUN/FOSL1/ATOH8/GAS5	25
GO:0050818	regulation of coagulation	28/3298	73/18577	2.52584725225746e-05	0.000266651081475386	0.00017547991436736	EMILIN1/SERPING1/ANO6/F3/ANXA2/ANXA5/PROS1/TFPI/PLAUR/EMILIN2/NOS3/NFE2L2/PLAU/CD9/THBD/PDGFA/THBS1/C1QTNF1/SERPINE1/PRKG1/PROCR/VKORC1/ST3GAL4/CAV1/HPSE/EDN1/PLAT/ENPP4	28
GO:0034101	erythrocyte homeostasis	45/3298	140/18577	2.55111028540513e-05	0.000268392582088241	0.000176625975267333	STAT3/HCLS1/B2M/SPI1/TGFBR3/ZFP36L1/BCL6/LYN/NCKAP1L/SLC1A5/ZFP36/CFLAR/UFL1/HMOX1/HSCB/HIF1A/JAK2/RB1/IKZF1/INPP5D/TMOD3/STAT5B/SMAD5/RPS19/AXL/STAT1/DNASE2/KCNQ1/RPS6/PTPN2/ARNT/RCOR1/SP3/MFHAS1/MAFB/LYAR/ETS1/PRKDC/EPAS1/PTBP3/PRDX1/RPS17/MAPK14/SLC11A2/DYRK3	45
GO:0045727	positive regulation of translation	45/3298	140/18577	2.55111028540513e-05	0.000268392582088241	0.000176625975267333	YBX3/NIBAN1/DNAJC3/IL6/BCL3/YTHDF1/SAMD4A/VIM/EIF3D/EIF3E/CYP1B1/PABPC1/YBX1/METTL14/PTAFR/NCK1/LARP4/THBS1/NPM1/TOB1/ITGA2/RPS27L/SYNCRIP/ERBB2/CNBP/EIF4A3/DHX9/HNRNPU/RPL5/SH3BGRL/POLDIP3/PRKDC/MIF4GD/PLD1/RPS6KB1/FXR1/CSDE1/RCC1L/DHX29/DDX3X/TENT5B/RPS4X/USP16/SERP1/PLXNB2	45
GO:0002335	mature B cell differentiation	18/3298	38/18577	2.59621710303494e-05	0.000272202693867859	0.000179133364643435	SLAMF8/SPI1/CR1/BCL6/IL6/MFNG/BCL3/PLCG2/NFKBIZ/IL2RG/IL10/IRF8/FCGR2B/CMTM7/GPR183/DOCK11/XBP1/MALT1	18
GO:0090504	epiboly	18/3298	38/18577	2.59621710303494e-05	0.000272202693867859	0.000179133364643435	CD44/PDPN/ITGB1/RHOC/RREB1/DDR1/RHOA/CD151/ITGA5/LRG1/ACVRL1/FERMT2/FLNA/CCN1/HBEGF/ADAM17/PDCD10/MSX2	18
GO:0030833	regulation of actin filament polymerization	44/3298	136/18577	2.60887455411106e-05	0.000273062203330291	0.000179698997627299	HCLS1/SCIN/HCK/CAPZA1/CAPG/NCKAP1L/CYFIP1/VASP/ARHGAP18/CSF3/COTL1/SVIL/TMOD3/TWF1/ARPC5/PLEKHG2/EPS8/NCK1/LMOD1/CDC42EP5/SNX9/PREX1/CCR7/KANK2/TRIOBP/PYCARD/GSN/GRB2/SSH2/PFN1/ARF6/RDX/KIRREL1/FCHSD2/TMSB4X/ESAM/CDC42EP1/ARPC3/ADD3/FLII/KANK3/CAPZA2/BAIAP2L1/RICTOR	44
GO:0045786	negative regulation of cell cycle	105/3298	407/18577	2.6622455325154e-05	0.000278172856580065	0.000183062257921124	DTX3L/PARP9/MUC1/CDK2/ZFP36L1/BCL6/TP53/NUPR1/BTG1/CCL2/TGFB1/CDKN1A/SIPA1/LILRB1/MAP3K20/SLFN11/ZFP36L2/UFL1/BTG2/BTG3/LIF/CCNG1/NHERF1/LATS2/RB1/CTDSP1/CHEK2/WEE1/RPS6KA2/PML/MAD2L2/IL10/ABL1/IER3/WAPL/SDE2/NBN/THAP5/USP47/CTDSP2/PLK3/TIMELESS/XPC/SIRT1/ESPL1/RAD21/MDM2/NABP1/NPM1/BRCA2/HHEX/KANK2/FOXC1/RPS27L/FAM107A/CHMP4C/SMARCA5/BRCA1/CCND1/FBXO5/CDKN1C/RUNX3/AURKB/KNL1/BARD1/RBL1/RHOB/DUSP1/MIIP/CDC73/ATM/PSMG2/BUB1/ANGEL2/CDC14B/BTN2A2/RBL2/PRKDC/NDC80/GPNMB/CDKN2B/NOP53/TPR/IPO7/CTNNB1/GAS1/CDC45/MRE11/CUL4A/BIRC5/CASP2/ABRAXAS1/NACC2/THOC1/TENT5B/ACVR1/CRY1/CDK5RAP2/TP53I13/SYF2/NUBP1/MAPK14/KAT2B/NUF2/GPR132	105
GO:0051028	mRNA transport	41/3298	124/18577	2.73963617389619e-05	0.000285503109107844	0.00018788621017644	MVP/ZFP36L1/ZFP36/NXT1/NUP160/NUP205/THOC2/AHCTF1/QKI/NUP188/SEC13/NUP107/NUP98/NXT2/NUP37/HHEX/HNRNPA1/HNRNPA2B1/EIF4A3/IGF2BP2/NCBP2/CETN3/DHX9/NUP153/POLDIP3/NUP43/MX2/NXF3/TPR/IWS1/NUP85/RBM8A/FYTTD1/THOC1/NUP54/SARNP/DDX39A/SMG1/SRSF1/AGFG1/NUP62	41
GO:0090100	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	36/3298	104/18577	2.74172510461232e-05	0.000285503109107844	0.00018788621017644	TGFBR3/TGFBR2/TGFBR1/CRB2/TGFB1/TWSG1/CDH5/LRG1/ACVRL1/JAK2/SDCBP/RBPJ/TNXB/NPNT/THBS1/DAB2/BMPR1A/HES1/SMAD4/KDR/CDKN1C/SLC2A10/SULF1/ENG/NUMA1/NEO1/CCN1/CDKN2B/TGFB3/ILK/TGFB1I1/ADAM17/ACVR1/SNW1/BMP5/MSX2	36
GO:0044843	cell cycle G1/S phase transition	77/3298	279/18577	2.76060854461601e-05	0.000286981428161016	0.000188859074413191	MUC1/CDK2/PTPN6/TP53/ADAMTS1/ANXA1/ITGB1/AIF1/CCL2/MYC/CDKN1A/PSME1/BACH1/SLFN11/PLCG2/DDR2/ACTL6A/LATS2/CDK4/RB1/CTDSP1/CHEK2/WEE1/PSME2/PML/ID4/CUL4B/SDE2/SMARCE1/EIF4EBP1/CTDSP2/ARID2/PLK3/MDM2/KANK2/RPS6/RPS27L/FAM107A/SMARCD2/CCND1/STXBP4/PHF10/GSPT1/CUL5/RBL1/RDX/RRM1/CDC73/ATM/E2F2/USP37/APPL1/SMARCC1/BTN2A2/RBL2/PRKDC/GPNMB/CDKN2B/KLF11/RPS6KB1/RHOU/TAF1/PBRM1/CUL4A/PHF8/CASP2/NACC2/TCIM/DDX3X/ADAM17/ACVR1/SASS6/DPF2/KIF14/AKT1/CDKN2C/GPR132	77
GO:2000406	positive regulation of T cell migration	17/3298	35/18577	2.88573204254661e-05	0.000299480293161235	0.000197084429239401	TMEM102/AIF1/RHOA/CXCL10/ITGB3/ADAM10/TNFSF14/SPN/FADD/ABL1/DOCK8/PYCARD/SELENOK/OXSR1/WNT5A/ADAM17/CCL20	17
