ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0040017	positive regulation of locomotion	87/1119	481/13919	3.42641575150414e-13	8.09939418593646e-11	6.29979597820411e-11	FGR/ITGA3/ITGA2B/SELE/SEMA3B/CD74/MAP2K3/HDAC7/MYLK/SPI1/PTPRC/MMP2/ICAM1/LAMB1/TF/HMOX1/FGF9/CEMIP/CCN4/VSIR/ACTA2/COL1A1/VTN/TRPV4/NEDD9/SASH1/WNT5A/IL1R1/F3/TWIST1/PLAU/NCKAP1L/SNAI1/RREB1/BMP4/IL1B/STAT5A/KDR/RAC2/PLVAP/LYVE1/ANXA1/GPNMB/SEMA6D/CYP1B1/ACKR3/PLA2G7/DOCK5/ATM/FERMT3/VEGFC/DAB2/ADAMTS1/IL6R/ITGA5/CXCL16/DDR2/S100A11/TGFBR2/CCR1/NOS3/RET/STAT3/LGALS9/CXCL8/P2RY6/C3AR1/IL16/FOXC2/ANO6/CAVIN1/GATA2/GAS6/CSF1/SEMA4B/IRS2/SEMA4A/C5AR1/SPN/MYO1C/PLCG2/MAP3K3/AIF1/CEP43/TWIST2/AQP1/PECAM1	87
GO:0042110	T cell activation	80/1119	425/13919	3.67938066572321e-13	8.30202073847729e-11	6.45740109180514e-11	ITGAL/CD4/SLC11A1/CD74/CD44/SH2D2A/TNFRSF1B/CASP8/SPI1/BCL3/IL4R/TCF7/PTPRC/ICAM1/IL4I1/LILRB1/JAK3/VSIR/CCL2/ZBTB16/TCIRG1/PTPN6/BCL6/LEPR/FOXO3/NCKAP1L/SDC4/BMP4/IL1B/FGL2/RAC2/WDFY4/LILRB2/RSAD2/DOCK2/ANXA1/CTSL/HAVCR2/LCP1/GPNMB/MARCHF7/HLX/LRRC32/VAV1/ITPKB/NFKBIZ/GSN/IL18/MR1/FCER1G/RUNX1/IL6R/VCAM1/TGFBR2/B2M/NOD2/IGF2/CCDC88B/STAT3/LGALS9/GPR183/PTGER4/CD8B/CEBPB/STAT5B/LEP/PTPN2/SOCS3/JAG2/GPR89B/SEMA4A/PELI1/SPN/KIF13B/CR1/HLA-DMA/HLA-DRA/AIF1/HLA-E/HLA-DMB	80
GO:0001503	ossification	72/1119	365/13919	5.47060967839933e-13	1.17823434294291e-10	9.16443354237797e-11	FGR/LTF/ALOX5/WWTR1/FOXC1/HDAC7/SBNO2/MMP2/BAMBI/RASSF2/FGF9/CCN4/CLEC11A/COL1A1/ZBTB16/TCIRG1/MGP/BMP5/WNT5A/FHL2/ID3/SPP1/CAT/TWIST1/SRGN/SNAI1/BMP4/CHSY1/HEMGN/COL2A1/CDH11/TNFRSF11A/COL6A1/OSR1/IGFBP3/VEGFC/ADAMTS12/BMP3/BMP6/STC1/RUNX1/IL6R/DHRS3/DDR2/CLEC3B/CCR1/COL1A2/SUN1/IGF2/BMP1/SLC20A2/AXIN2/SIX2/PTGER4/CEBPB/PHOSPHO1/LEP/FOXC2/ANO6/RFLNA/ZNF664-RFLNA/TMEM64/CSF1/NOTUM/IFITM1/RYR1/COL13A1/LGR4/CLIC1/CEBPD/TWIST2/KCNQ1OT1	72
GO:0050727	regulation of inflammatory response	60/1119	275/13919	5.69653993364824e-13	1.17823434294291e-10	9.16443354237797e-11	FGR/SELE/ALOX5/TNFRSF1B/SBNO2/TNFRSF1A/IFI35/PTPRC/MGST2/OSM/NFKBIA/HCK/ABCC1/CCN4/GSDMD/CTSC/IL10RA/MVK/TRPV4/PTPN6/BCL6/WNT5A/IL1R1/TNFAIP3/VAMP8/PTGIS/IL1B/ZFP36/RHBDF2/ALOX5AP/ANXA1/IER3/TLR2/TNFRSF11A/NFKBIZ/OSMR/PLA2G7/ATM/FCGR1A/IL18/ADAMTS12/S100A9/LRFN5/NOD2/STAT3/PTGER4/CEBPB/IL16/STAT5B/PTPN2/NUPR1/METRNL/SOCS3/STING1/LRRK2/CASP4/SPN/PLCG2/HLA-E/NEAT1	60
GO:0006909	phagocytosis	48/1119	192/13919	6.67145881361731e-13	1.32468486203185e-10	1.03035414435151e-10	FGR/ITGAL/TYROBP/SLC11A1/MSR1/PTPRC/NCF4/HCK/CCL2/BIN2/LEPR/NCF2/NCKAP1L/LRP1/IL1B/CD93/DOCK2/ANXA1/CD36/APPL2/MYO1G/TLR2/MYO7A/VAV1/LYST/GSN/FCGR1A/COLEC12/FCER1G/ITGB2/ABCA1/C2/NOD2/ITGAM/CD14/P2RY6/LEP/ANO6/RAB39A/GATA2/GAS6/PLSCR1/PLCG2/TGM2/PLPP4/AIF1/C4B/PECAM1	48
GO:0002694	regulation of leukocyte activation	83/1119	456/13919	8.67607460654924e-13	1.65646285949656e-10	1.28841464197662e-10	FGR/CD4/TYROBP/CD74/TNFRSF1B/SPI1/STXBP2/IL4R/GPR137B/TCF7/PTPRC/FBXO7/NFATC2/IL4I1/LILRB1/CD33/JAK3/VSIR/CCL2/CTSC/ZBTB16/PTPN6/NEDD9/BCL6/WNT5A/MPL/TNFAIP3/VAMP8/FOXO3/NCKAP1L/SDC4/CDKN1A/BMP4/IL1B/ADGRE2/FGL2/RAC2/THEMIS2/LILRB2/PRAM1/ANXA1/HAVCR2/GPNMB/MARCHF7/HLX/LRRC32/VAV1/ITPKB/NFKBIZ/ATM/IL18/RUNX1/ITGB2/TNFSF13/VCAM1/TGFBR2/MNDA/LRFN5/B2M/NOD2/IGF2/CCDC88B/LGALS9/GPR183/ITGAM/CEBPB/STAT5B/LEP/PTPN2/GATA2/GAS6/IRS2/PLSCR1/LRRK2/PELI1/SPN/CR1/HLA-DMA/HLA-DRA/AIF1/HLA-E/HLA-DMB/MILR1	83
GO:0002449	lymphocyte mediated immunity	50/1119	207/13919	9.05142860981759e-13	1.6641219118198e-10	1.29437193531426e-10	ERCC1/CD74/TNFRSF1B/BCL3/PVR/IL4R/PTPRC/ICAM1/CSF2RB/IL4I1/LILRB1/CTSC/TCIRG1/PTPN6/C7/BCL6/IL1R1/MPL/NCKAP1L/IL1B/RSAD2/HAVCR2/MYO1G/VAV1/LYST/NFKBIZ/SERPING1/FCGR1A/IL18/MR1/FCER1G/C1QC/C1R/TNFSF13/C2/B2M/NOD2/LGALS9/C1QB/C1QA/STAT5B/LEP/C1S/IRF7/SPN/CR1/HLA-DRA/HLA-E/CFI/C4B	50
GO:0002286	T cell activation involved in immune response	28/1119	79/13919	5.52036667845715e-12	9.78682149709332e-10	7.61229510397775e-10	ITGAL/SLC11A1/CD74/BCL3/IL4R/ICAM1/LILRB1/JAK3/BCL6/NCKAP1L/FGL2/ANXA1/HAVCR2/LCP1/HLX/NFKBIZ/IL18/FCER1G/IL6R/STAT3/LGALS9/GPR183/PTGER4/SOCS3/SEMA4A/SPN/HLA-DRA/HLA-DMB	28
GO:0030595	leukocyte chemotaxis	42/1119	165/13919	9.86660618049831e-12	1.6603763039034e-09	1.29145856115986e-09	ALOX5/CD74/SPI1/CXCL2/MMP2/RIN3/CCL2/TRPV4/NEDD9/WNT5A/CSF3R/NCKAP1L/IL1B/ADGRE2/RAC2/MTUS1/C5AR2/ANXA1/CH25H/TNFRSF11A/VAV1/LYST/PLA2G7/VEGFC/FCER1G/ITGB2/IL6R/CXCL16/S100A9/CCR1/NOD2/LGALS9/CXCL8/GPR183/C3AR1/IL16/ANO6/PLEC/GAS6/CSF1/C5AR1/AIF1	42
GO:0050729	positive regulation of inflammatory response	32/1119	103/13919	1.0034506268554e-11	1.6603763039034e-09	1.29145856115986e-09	TNFRSF1A/IFI35/MGST2/OSM/NFKBIA/ABCC1/CCN4/GSDMD/CTSC/TRPV4/WNT5A/VAMP8/IL1B/ALOX5AP/TLR2/TNFRSF11A/NFKBIZ/OSMR/PLA2G7/FCGR1A/IL18/S100A9/PTGER4/CEBPB/IL16/STAT5B/NUPR1/LRRK2/CASP4/PLCG2/HLA-E/NEAT1	32
