"Gene","Median_R","P_value","FDR"
"ENSG00000185742",-0.326083137982348,1.42843044553662e-05,0.00042305737892255
"ENSG00000119946",-0.32627687258608,1.41079823917634e-05,0.000419450081313376
"ENSG00000072954",-0.326307260261926,1.40805132462242e-05,0.000418835721230364
"ENSG00000240771",-0.326393366736249,1.40029510167594e-05,0.000417335407929996
"ENSG00000121905",-0.32652420983696,1.38858639401177e-05,0.000414447919655968
"ENSG00000289095",-0.326641480433008,1.3781709382639e-05,0.000412138737728442
"ENSG00000184207",-0.326664906523805,1.37609920496258e-05,0.000411719248761387
"ENSG00000171735",-0.326677069650127,1.37502469587088e-05,0.000411597859351545
"ENSG00000107105",-0.32694803597473,1.3512917548363e-05,0.000405677559803149
"ENSG00000189212",-0.327078734715464,1.33998326803548e-05,0.000403172827246679
"ENSG00000237159",-0.327692005683513,1.28810548880527e-05,0.000390133682101532
"ENSG00000268401",-0.327704725350359,1.28704988253462e-05,0.000390005898427919
"ENSG00000160145",-0.32771275630799,1.28638381395712e-05,0.000389996085941758
"ENSG00000105364",-0.327804127609937,1.27882860750232e-05,0.000388087908383247
"ENSG00000120645",-0.327837322118162,1.27609426256129e-05,0.000387640401258994
"ENSG00000119682",-0.32810577833451,1.25418286191375e-05,0.000381278284961828
"ENSG00000101079",-0.328110996532812,1.25376049843204e-05,0.000381278284961828
"ENSG00000097021",-0.328122112355386,1.25286122678685e-05,0.000381278284961828
"ENSG00000144057",-0.328208990953007,1.24585371903505e-05,0.000379407989251848
"ENSG00000162426",-0.328226977384511,1.24440759675815e-05,0.000379325513298087
"ENSG00000236279",-0.328360612303401,1.23371285353108e-05,0.000377561530868806
"ENSG00000244405",-0.328531377760499,1.22017304150379e-05,0.000374348602523974
"ENSG00000110427",-0.328632243466505,1.21224165316496e-05,0.00037260577203465
"ENSG00000205937",-0.329048461372221,1.18002593989404e-05,0.000364027651352575
"ENSG00000261426",-0.329073666281979,1.17810128937197e-05,0.000363616177297435
"ENSG00000144711",-0.329088619990353,1.17696082581349e-05,0.000363446447886932
"ENSG00000283031",-0.329350539910033,1.15715371038881e-05,0.000357688939990803
"ENSG00000007402",-0.329465061096149,1.14859274241245e-05,0.000355311513280083
"ENSG00000180219",-0.329506612414229,1.14550143611556e-05,0.000354621430504506
"ENSG00000168546",-0.329823643919444,1.12217293128163e-05,0.00034862701101866
"ENSG00000263571",-0.329858679878043,1.11962259914557e-05,0.000348186221535195
"ENSG00000179915",-0.330009892035471,1.10867835792658e-05,0.00034513151674372
"ENSG00000279543",-0.330051613362259,1.10567656730441e-05,0.000344371248270155
"ENSG00000117245",-0.330242738813598,1.09202339024512e-05,0.000340291076097448
"ENSG00000101222",-0.330271075786451,1.09001274934671e-05,0.000339836599016179
"ENSG00000101463",-0.330343449231171,1.08489339996375e-05,0.000338583566974487
"ENSG00000224184",-0.330361901736603,1.08359180276635e-05,0.000338348929018024
"ENSG00000288568",-0.330406243708999,1.0804700610766e-05,0.000337545428623848
"ENSG00000166111",-0.330423637407556,1.07924784375216e-05,0.0003373348364443
"ENSG00000225706",-0.330476989700294,1.07550704955995e-05,0.000336336411880678
"ENSG00000158014",-0.330546984236166,1.07061798864768e-05,0.000334977699508555
"ENSG00000006695",-0.330613448912072,1.06599495751391e-05,0.000334022321971796
"ENSG00000108797",-0.33096472416389,1.04187367844976e-05,0.000327315332651925
"ENSG00000283662",-0.331002203931156,1.03933074543169e-05,0.000326850134884251
"ENSG00000130477",-0.331035915428572,1.0370485011108e-05,0.000326466050907229
"ENSG00000144460",-0.331246488520152,1.02289983486071e-05,0.000323169134685153
"ENSG00000142920",-0.331277324247925,1.02084334379725e-05,0.000322685068056796
"ENSG00000239911",-0.33129226364135,1.01984841603567e-05,0.000322536232869985
"ENSG00000215196",-0.331399737193633,1.01271793692682e-05,0.000320775670150407
"ENSG00000174516",-0.331439155553628,1.01011451890649e-05,0.000320280721028237
"ENSG00000198729",-0.331505839061566,1.00572476788067e-05,0.00031936518485158
"ENSG00000237986",-0.331708709647569,9.9248062962191e-06,0.000315665260307239
"ENSG00000256008",-0.331754796216902,9.89495025866363e-06,0.000315041292663836
"ENSG00000151025",-0.331760109607198,9.8915135817341e-06,0.000315041292663836
"ENSG00000040341",-0.331818316337495,9.85393963643181e-06,0.000314675211062158
"ENSG00000266401",-0.332088248963565,9.68145032438959e-06,0.000309846686824874
"ENSG00000109339",-0.332307808103301,9.54326203823745e-06,0.000306380030715329
"ENSG00000162188",-0.332340350711735,9.52293964200186e-06,0.000306046891554759
"ENSG00000110675",-0.332389905676203,9.49207194859652e-06,0.000305214250786011
"ENSG00000182870",-0.332464856528982,9.44556512205801e-06,0.000304195635725766
"ENSG00000130540",-0.332483287909848,9.43416158592672e-06,0.000303987455834698
"ENSG00000279711",-0.332517011550994,9.41333042782345e-06,0.000303475121974838
"ENSG00000232903",-0.332520173446389,9.4113795533677e-06,0.000303475121974838
"ENSG00000116852",-0.33261421160303,9.35353313051145e-06,0.00030202195329706
"ENSG00000176349",-0.333211214277152,8.99407261509897e-06,0.000291178961085561
"ENSG00000112796",-0.333274767059958,8.9565868918645e-06,0.000290117991406794
"ENSG00000167971",-0.333413291075632,8.87539246029337e-06,0.000287790913370019
"ENSG00000131067",-0.333522000617795,8.81216212466698e-06,0.000286344089651798
"ENSG00000254377",-0.333693050338014,8.71353489789263e-06,0.000283738514156563
"ENSG00000159164",-0.333831208803986,8.63463688252549e-06,0.000281616371117196
"ENSG00000254579",-0.333976317468569,8.5524985586553e-06,0.000279085350633023
"ENSG00000163618",-0.333987318481288,8.54630174057608e-06,0.000279031084520963
