"Gene","Median_R","P_value","FDR"
"ENSG00000114013",0.393658470940831,1.09128637981292e-07,7.12217698400917e-06
"ENSG00000197405",0.393529121405907,1.10272574056414e-07,7.18921112047451e-06
"ENSG00000086544",0.393498382426635,1.10546108462775e-07,7.19941767114607e-06
"ENSG00000168062",0.393481602751277,1.10695698791125e-07,7.20153920338371e-06
"ENSG00000115183",0.393441437383316,1.11054560793788e-07,7.21670718445333e-06
"ENSG00000008282",0.393288740992178,1.12429053882885e-07,7.2911840802616e-06
"ENSG00000114480",0.393164665345793,1.13557917007796e-07,7.33715244866809e-06
"ENSG00000265531",0.393158449837991,1.13614751780526e-07,7.33715244866809e-06
"ENSG00000114439",0.393070361040299,1.14423176730986e-07,7.37388480495478e-06
"ENSG00000145907",0.392953523094279,1.15503957516485e-07,7.4357484951826e-06
"ENSG00000187735",0.392914497938318,1.15867126011294e-07,7.45133375469079e-06
"ENSG00000121039",0.392741888479045,1.17486604746354e-07,7.52403288502563e-06
"ENSG00000183765",0.392434557218502,1.20423961780795e-07,7.6649176733473e-06
"ENSG00000184988",0.39243354401606,1.20433761051066e-07,7.6649176733473e-06
"ENSG00000007908",0.3922275774303,1.22441738809289e-07,7.78466360875915e-06
"ENSG00000113140",0.392179019397768,1.22919787937298e-07,7.80699218659758e-06
"ENSG00000166801",0.392072734465411,1.23972405860115e-07,7.8622482897149e-06
"ENSG00000288656",0.392065407661638,1.24045286125588e-07,7.8622482897149e-06
"ENSG00000155760",0.391960863168676,1.25089683323921e-07,7.92028752107756e-06
"ENSG00000142733",0.391831063474382,1.26398114071558e-07,7.99490804976358e-06
"ENSG00000225924",0.391817030262685,1.26540357652498e-07,7.99568765027241e-06
"ENSG00000104881",0.391717286673068,1.27555810650913e-07,8.05158442123055e-06
"ENSG00000138061",0.391414552542559,1.30685897663477e-07,8.22385775644275e-06
"ENSG00000152952",0.39139828491145,1.30856163099714e-07,8.2261610845851e-06
"ENSG00000103187",0.391324874235087,1.31627165920939e-07,8.26618601983495e-06
"ENSG00000023445",0.391234894099956,1.32578132271628e-07,8.31741954385839e-06
"ENSG00000104635",0.391119235662181,1.33810159914909e-07,8.38616342342483e-06
"ENSG00000073712",0.39106034878916,1.34441649232698e-07,8.4171687287662e-06
"ENSG00000133246",0.390898192995561,1.36195369799786e-07,8.51830064934761e-06
"ENSG00000122008",0.390772330252211,1.37571674182361e-07,8.59348035451378e-06
"ENSG00000117151",0.390749349985569,1.37824397599456e-07,8.59348035451378e-06
"ENSG00000196664",0.39074896151006,1.37828673646597e-07,8.59348035451378e-06
"ENSG00000286695",0.390737407374608,1.37955911059723e-07,8.59348035451378e-06
"ENSG00000234745",0.390691771044988,1.38459572734429e-07,8.61613341189861e-06
"ENSG00000116473",0.390562845716225,1.39891987878682e-07,8.69647727475311e-06
"ENSG00000139921",0.390451389087059,1.41141756251062e-07,8.76531609153919e-06
"ENSG00000165806",0.390409826177679,1.41610536907903e-07,8.77097383435391e-06
"ENSG00000121933",0.390405412511691,1.41660405422913e-07,8.77097383435391e-06
"ENSG00000213639",0.390275717181023,1.43133326320518e-07,8.83550394691072e-06
"ENSG00000163428",0.390223806602877,1.43726966970172e-07,8.86325897315856e-06
"ENSG00000127311",0.390147626563623,1.44602423557139e-07,8.90831987527581e-06
"ENSG00000144802",0.390076588208389,1.45423395620896e-07,8.94993746009239e-06
"ENSG00000175318",0.389999623397209,1.46317899648472e-07,8.99599282314239e-06
"ENSG00000152558",0.389637530507954,1.50597472249584e-07,9.24987108994852e-06
"ENSG00000088827",0.389589068039876,1.51179271587544e-07,9.2763480464445e-06
"ENSG00000278463",0.389538148901896,1.51792884004715e-07,9.30472236373124e-06
"ENSG00000243749",0.389470548517509,1.52611206171735e-07,9.34557619167487e-06
"ENSG00000145390",0.389334235506417,1.54274191045048e-07,9.42865026184352e-06
"ENSG00000166483",0.389300284538862,1.54691077771429e-07,9.44474969282224e-06
"ENSG00000101347",0.388774731320299,1.61283728798584e-07,9.82776812394064e-06
"ENSG00000133574",0.388743089240589,1.61689128785337e-07,9.84272575861997e-06
"ENSG00000165140",0.38846568193727,1.65285335835001e-07,1.00318744661038e-05
"ENSG00000177989",0.388431555752833,1.65732993173861e-07,1.0049134317135e-05
"ENSG00000110057",0.388412488649507,1.65983615500461e-07,1.00544248350004e-05
"ENSG00000067900",0.388363967211731,1.66623031199375e-07,1.0073327929405e-05
"ENSG00000131459",0.388222344107468,1.68502866916894e-07,1.01769778621524e-05
"ENSG00000160410",0.388163180103388,1.69294183740081e-07,1.02147463177446e-05
"ENSG00000245532",0.388134713367372,1.69676193025819e-07,1.02177608841301e-05
"ENSG00000130589",0.388009958025572,1.71360109662664e-07,1.03024107523267e-05
"ENSG00000138434",0.387810555939243,1.74084883865717e-07,1.04525659440309e-05
"ENSG00000134871",0.387582867287753,1.77246946622238e-07,1.06283483938717e-05
"ENSG00000099998",0.387574949723814,1.77357887048392e-07,1.06283483938717e-05
"ENSG00000147168",0.387523733661791,1.78077131999703e-07,1.06610690776165e-05
"ENSG00000197622",0.387472060116709,1.78805632962652e-07,1.0679925870379e-05
"ENSG00000106066",0.3874717475531,1.78810048203697e-07,1.0679925870379e-05
"ENSG00000197321",0.387464482295805,1.7891270590733e-07,1.0679925870379e-05
"ENSG00000148848",0.3872851255808,1.81464983041392e-07,1.0804497958764e-05
"ENSG00000134470",0.387280850649334,1.81526239590569e-07,1.0804497958764e-05
"ENSG00000167461",0.387182917987185,1.82934977926157e-07,1.0877826358925e-05
"ENSG00000155660",0.387138630872637,1.83575471011102e-07,1.08990903572676e-05
"ENSG00000130309",0.386880690029297,1.87348792001586e-07,1.10973956255492e-05
"ENSG00000198142",0.386659261270237,1.90647151964138e-07,1.12819118466163e-05
"ENSG00000105137",0.386138607638245,1.98623288444329e-07,1.16976762335099e-05
"ENSG00000120693",0.386113755425686,1.99011894373039e-07,1.17093575786752e-05
"ENSG00000204252",0.385750647477336,2.04773410085713e-07,1.20138939469162e-05
"ENSG00000117280",0.385627408964108,2.06764920313847e-07,1.21076501006617e-05
"ENSG00000261795",0.385557614542731,2.07900997717574e-07,1.21537114814292e-05
"ENSG00000288819",0.385510931865066,2.08664207981303e-07,1.21840891992422e-05
"ENSG00000062716",0.38548502838271,2.09088858077067e-07,1.21973124943081e-05
"ENSG00000213853",0.385427604887491,2.10033186061915e-07,1.22407977301084e-05
"ENSG00000085719",0.385232893024559,2.13265717018798e-07,1.23939804421199e-05
"ENSG00000213977",0.385115372790652,2.15239740153749e-07,1.2485122118777e-05
"ENSG00000119900",0.384984492125435,2.17458775210472e-07,1.26019612632329e-05
"ENSG00000127022",0.384939182671196,2.18232072952368e-07,1.26348774203015e-05
"ENSG00000071127",0.384792378693564,2.20755709247754e-07,1.27675585662013e-05
"ENSG00000107854",0.384781797795887,2.20938675955486e-07,1.27675585662013e-05
"ENSG00000071242",0.384675451653282,2.22785714044059e-07,1.28622176220709e-05
"ENSG00000134970",0.384559347330885,2.24819114521328e-07,1.2967448532428e-05
"ENSG00000185811",0.384514362110014,2.25611732668267e-07,1.30009817184792e-05
"ENSG00000174123",0.384389397665228,2.27827611484301e-07,1.31163915071935e-05
"ENSG00000115380",0.384328958559908,2.28906784030412e-07,1.31539114065058e-05
"ENSG00000163162",0.384186821008579,2.31464049800123e-07,1.3276195838748e-05
"ENSG00000111145",0.384178648064472,2.31611921795589e-07,1.3276195838748e-05
"ENSG00000273983",0.383857552190466,2.37493581971678e-07,1.35713138429573e-05
"ENSG00000078246",0.383803789389928,2.384922519272e-07,1.36157394736619e-05
"ENSG00000099203",0.383669211572295,2.41009758487643e-07,1.37467141578902e-05
"ENSG00000123992",0.383640561654566,2.41548978710071e-07,1.37647132830858e-05
"ENSG00000130600",0.383580370754798,2.42685596509539e-07,1.38166904269964e-05
"ENSG00000186470",0.383500641365642,2.44199055552116e-07,1.38900061690383e-05
"ENSG00000166979",0.383477178300488,2.4464616001033e-07,1.39025884318335e-05
"ENSG00000168994",0.383430093388157,2.45545760057996e-07,1.39408378754698e-05
"ENSG00000184584",0.383344333233955,2.47192428768075e-07,1.40213924756704e-05
"ENSG00000125735",0.383294289464476,2.48158190819346e-07,1.40502738691682e-05
"ENSG00000163660",0.383055405278264,2.52818249590524e-07,1.4279741012438e-05
"ENSG00000125676",0.383049840701644,2.52927793235528e-07,1.4279741012438e-05
"ENSG00000007350",0.383039109442027,2.53139175948424e-07,1.4279741012438e-05
"ENSG00000143333",0.38291598331403,2.5557662867185e-07,1.43928734433828e-05
"ENSG00000113368",0.382914183812565,2.55612418328633e-07,1.43928734433828e-05
"ENSG00000171928",0.382622895926322,2.61469416850806e-07,1.4709208218159e-05
"ENSG00000119686",0.382610285479859,2.61725857314678e-07,1.47101882763238e-05
"ENSG00000168918",0.382530878622556,2.63346179279841e-07,1.47759164661317e-05
"ENSG00000055211",0.382529447137096,2.63375477111441e-07,1.47759164661317e-05
"ENSG00000171860",0.382507434920033,2.63826388324332e-07,1.47877333725252e-05
"ENSG00000107731",0.382245956770459,2.69239498288822e-07,1.5077411904174e-05
"ENSG00000137575",0.382219605693612,2.6979087551866e-07,1.50945542208368e-05
"ENSG00000127241",0.382185261552758,2.70511124183818e-07,1.51211050197719e-05
"ENSG00000151702",0.382138002980756,2.71505217083432e-07,1.51491541978085e-05
"ENSG00000169241",0.381913748732503,2.76270300408892e-07,1.53871306501039e-05
"ENSG00000178602",0.38184587785614,2.77728167417108e-07,1.5454342075514e-05
"ENSG00000119729",0.381322894273714,2.89211422318935e-07,1.60353403380149e-05
"ENSG00000169967",0.381290664798388,2.8993375673614e-07,1.60609209042025e-05
"ENSG00000138594",0.381248585195389,2.90879453325119e-07,1.60947242484865e-05
"ENSG00000182240",0.381240255236871,2.91067010408252e-07,1.60947242484865e-05
"ENSG00000087253",0.381211414134162,2.91717290176283e-07,1.61162018910316e-05
"ENSG00000114353",0.381102791905831,2.94178893523401e-07,1.62085459471837e-05
"ENSG00000115325",0.381058758336565,2.95182436305313e-07,1.62428492623224e-05
"ENSG00000124731",0.381052324911927,2.95329330633997e-07,1.62428492623224e-05
"ENSG00000100911",0.380926704103636,2.98211686554092e-07,1.6372114217025e-05
"ENSG00000137693",0.380910989285891,2.98574149999975e-07,1.63774041778952e-05
"ENSG00000136436",0.380815879462691,3.00776878028299e-07,1.64835371160941e-05
"ENSG00000213722",0.380802519085416,3.01087544975987e-07,1.64858824448418e-05
"ENSG00000100297",0.380568702061902,3.06574421268415e-07,1.67414681769881e-05
"ENSG00000140464",0.380557339014528,3.06843495769572e-07,1.67414681769881e-05
"ENSG00000115604",0.380501145188285,3.08177478604775e-07,1.67993576113837e-05
"ENSG00000163734",0.380368145193376,3.11356904071158e-07,1.69576542514649e-05
"ENSG00000164867",0.38023308114843,3.14617777397803e-07,1.70898821643163e-05
"ENSG00000134352",0.380077711419629,3.18409307777339e-07,1.72805841603603e-05
"ENSG00000244682",0.379923313647322,3.22220402001791e-07,1.74720109434345e-05
"ENSG00000089356",0.379811811316617,3.249997789221e-07,1.76072063327304e-05
"ENSG00000181381",0.379797096258317,3.25368284312255e-07,1.76116672732748e-05
"ENSG00000173757",0.379603128652886,3.3026328245564e-07,1.78512305707096e-05
"ENSG00000286153",0.379598764226477,3.30374230144908e-07,1.78512305707096e-05
"ENSG00000185339",0.379582766996762,3.30781199215552e-07,1.78575422144929e-05
"ENSG00000121005",0.379530286596106,3.32119669211814e-07,1.7914086697609e-05
"ENSG00000104626",0.379411632029312,3.35164983328043e-07,1.80625164045018e-05
"ENSG00000179583",0.379350060778164,3.36755741409e-07,1.81323668847555e-05
"ENSG00000001036",0.379264327089446,3.38982795803628e-07,1.82100424426031e-05
"ENSG00000197081",0.379260367259846,3.39085997647587e-07,1.82100424426031e-05
"ENSG00000106100",0.379144113693363,3.42129249192627e-07,1.83414656030584e-05
"ENSG00000120949",0.379108879335103,3.43056751277466e-07,1.83751825070673e-05
"ENSG00000109323",0.378915334817633,3.48194624682878e-07,1.86341652012896e-05
"ENSG00000059377",0.378284697788443,3.65451202335541e-07,1.95406853141082e-05
"ENSG00000113732",0.37827006913042,3.6586104436735e-07,1.95456181549863e-05
"ENSG00000249751",0.378073729053886,3.71404504537735e-07,1.97902327508834e-05
"ENSG00000116044",0.377777206878986,3.79929027167918e-07,2.01920138583958e-05
"ENSG00000077420",0.377763510784272,3.80327253923334e-07,2.01957381496615e-05
"ENSG00000164949",0.37759496900932,3.85260560064393e-07,2.04400654384508e-05
"ENSG00000162542",0.377491854212566,3.8830889340807e-07,2.05840504185239e-05
"ENSG00000270164",0.377331598293024,3.93092285895457e-07,2.08017812924764e-05
"ENSG00000074047",0.377248659748354,3.95589948840424e-07,2.08980152887855e-05
"ENSG00000026950",0.376871798594481,4.0713137195489e-07,2.14708596020495e-05
"ENSG00000116678",0.376673966482544,4.13318175890813e-07,2.17784707337536e-05
"ENSG00000154553",0.376458044419402,4.20173277318285e-07,2.2120739246601e-05
"ENSG00000163946",0.376390858179635,4.22328390448499e-07,2.22151952664636e-05
"ENSG00000105383",0.376308639671952,4.24980070547045e-07,2.23355879263427e-05
"ENSG00000114850",0.376273907595997,4.26105012060469e-07,2.23756031247862e-05
"ENSG00000090487",0.376235995539297,4.27336200049502e-07,2.24035430019777e-05
"ENSG00000072364",0.376235105991798,4.27365128758641e-07,2.24035430019777e-05
"ENSG00000131747",0.376216671595681,4.27965049859598e-07,2.24158987477098e-05
"ENSG00000112039",0.376112130962515,4.31382434199949e-07,2.25756807231307e-05
"ENSG00000166401",0.376080599939985,4.32418279126395e-07,2.26106631865377e-05
"ENSG00000143344",0.375952546886379,4.3664951836944e-07,2.28071129112095e-05
"ENSG00000102054",0.375944508311508,4.36916452006955e-07,2.28071129112095e-05
"ENSG00000127920",0.37590390346478,4.38267186316533e-07,2.28582336564955e-05
"ENSG00000006327",0.375875255855007,4.3922255977032e-07,2.28886648759564e-05
"ENSG00000164219",0.375768091651705,4.42814078985327e-07,2.30471883724837e-05
"ENSG00000166822",0.375762165195615,4.4301351625907e-07,2.30471883724837e-05
"ENSG00000129675",0.37569093565009,4.4541726300612e-07,2.3152668948014e-05
"ENSG00000122861",0.375571659171764,4.49470368595545e-07,2.3343632375396e-05
"ENSG00000116711",0.375326914506862,4.57897645321795e-07,2.37212564677479e-05
"ENSG00000124783",0.375172278701846,4.63299844444234e-07,2.39205751899966e-05
"ENSG00000101160",0.375147543691563,4.64169593464619e-07,2.39253379063539e-05
"ENSG00000182103",0.375136223120645,4.64568175364604e-07,2.39258441712462e-05
"ENSG00000143622",0.375124183706097,4.64992425732844e-07,2.39276704425603e-05
"ENSG00000179627",0.374902460766806,4.72872127472406e-07,2.42925227154939e-05
"ENSG00000158517",0.374887920628782,4.73393296891436e-07,2.42990133977369e-05
"ENSG00000070756",0.374751778228182,4.78299826189408e-07,2.45099787701923e-05
"ENSG00000157191",0.374738422365796,4.78783776723789e-07,2.45143666844334e-05
"ENSG00000168679",0.374363481183348,4.9256236991276e-07,2.51779555597267e-05
"ENSG00000130202",0.374291145614796,4.95263856823615e-07,2.52950363521598e-05
"ENSG00000140497",0.374243117233837,4.97065368968439e-07,2.53659959102766e-05
"ENSG00000244482",0.374215222888863,4.98114540066317e-07,2.53984765980459e-05
"ENSG00000163820",0.374093602362382,5.02713751119088e-07,2.55905832083318e-05
"ENSG00000112249",0.374022256544879,5.0543062671152e-07,2.57076218928379e-05
"ENSG00000010278",0.373779056209079,5.14797615540416e-07,2.61624314209904e-05
"ENSG00000197471",0.373763979958323,5.15383712836998e-07,2.61706066195051e-05
"ENSG00000110799",0.373614738898226,5.21220040585975e-07,2.64451493634157e-05
"ENSG00000110108",0.373513676641363,5.25208060019716e-07,2.66255394117409e-05
"ENSG00000162692",0.373497682044516,5.25841889419518e-07,2.66357310637324e-05
"ENSG00000115919",0.373472452811989,5.26843152338634e-07,2.66583269283852e-05
"ENSG00000170345",0.37346462217745,5.27154294031015e-07,2.66583269283852e-05
"ENSG00000196843",0.373423075056744,5.28808062771405e-07,2.67200028039437e-05
"ENSG00000102524",0.373158518076031,5.39455527546268e-07,2.72133204813996e-05
"ENSG00000212743",0.373146368771069,5.39949380056387e-07,2.7215925181155e-05
"ENSG00000205744",0.373089766494669,5.42255884515768e-07,2.73098168221264e-05
"ENSG00000126804",0.373032044212193,5.44617722090728e-07,2.74063394017594e-05
"ENSG00000109320",0.372778132244932,5.55124318160727e-07,2.78747477948958e-05
"ENSG00000237484",0.372774292305639,5.55284687321953e-07,2.78747477948958e-05
"ENSG00000174851",0.372762610997611,5.55772811371421e-07,2.7876513368413e-05
"ENSG00000010704",0.372748547459232,5.56361025007706e-07,2.78832922826338e-05
"ENSG00000128591",0.372670594776638,5.59632230636837e-07,2.80016308961899e-05
"ENSG00000204392",0.372593357101026,5.62891550187048e-07,2.81390134948765e-05
"ENSG00000169239",0.372583888580319,5.6329235385558e-07,2.81390134948765e-05
"ENSG00000101187",0.372544525498766,5.64961522793791e-07,2.81995068603577e-05
"ENSG00000168040",0.372455000749001,5.6877538114388e-07,2.83668655244076e-05
"ENSG00000181481",0.372386000754157,5.71731632501681e-07,2.84681647173815e-05
"ENSG00000112096",0.372370788341796,5.72385368559553e-07,2.84776759277519e-05
"ENSG00000088205",0.372317164205694,5.74695504661737e-07,2.85464569321243e-05
"ENSG00000173889",0.372267652650625,5.76836376635612e-07,2.86296919061791e-05
"ENSG00000099250",0.372232435029337,5.78363815888711e-07,2.86823712208338e-05
"ENSG00000136636",0.372193576233902,5.80053661705554e-07,2.87430133301181e-05
"ENSG00000124795",0.37216587436675,5.81261206709916e-07,2.87796779611867e-05
"ENSG00000177485",0.371818144662259,5.96624746474385e-07,2.94929103590519e-05
"ENSG00000143537",0.371366980033959,6.17137112668355e-07,3.04091965268705e-05
"ENSG00000197019",0.371294103984028,6.20513001270252e-07,3.05510817201411e-05
"ENSG00000164244",0.371250203780946,6.2255512658985e-07,3.06271244691013e-05
"ENSG00000011198",0.371229361750682,6.23526890287204e-07,3.06504304599327e-05
"ENSG00000101670",0.371205100578895,6.24659896919028e-07,3.06816190710173e-05
"ENSG00000116670",0.371115068502507,6.28881644111791e-07,3.08643476118151e-05
"ENSG00000196924",0.370964307934771,6.36012135783804e-07,3.11639404147949e-05
"ENSG00000072786",0.370897136146476,6.39213952614336e-07,3.12716879965793e-05
"ENSG00000260604",0.370801544511056,6.43796985500734e-07,3.14708829830478e-05
"ENSG00000084652",0.370253467175686,6.70685769662916e-07,3.26040165941031e-05
"ENSG00000131236",0.370191543528885,6.737903196222e-07,3.27290855807645e-05
"ENSG00000164134",0.370132868041441,6.76744681243158e-07,3.28466677148493e-05
"ENSG00000116962",0.37002565558792,6.82174900846359e-07,3.30841387688639e-05
"ENSG00000117115",0.369932177923805,6.86943395332502e-07,3.32629774369343e-05
"ENSG00000043462",0.36976627498769,6.95484932409006e-07,3.36500980190093e-05
"ENSG00000101017",0.369741747738937,6.96756293822966e-07,3.36851291021529e-05
"ENSG00000101346",0.369728567588563,6.97440398671303e-07,3.36917361819676e-05
"ENSG00000171522",0.369642962039358,7.01899319594398e-07,3.3880542529504e-05
"ENSG00000035928",0.369621076373747,7.03043635738616e-07,3.39091830077566e-05
"ENSG00000105971",0.369565604767305,7.05952014481079e-07,3.40227962249206e-05
"ENSG00000171812",0.369473139404333,7.10825528074891e-07,3.4230865649328e-05
"ENSG00000068650",0.369452669247419,7.11908770256195e-07,3.4256226236628e-05
"ENSG00000177469",0.369429220616797,7.13151564480864e-07,3.42892186596956e-05
"ENSG00000178691",0.368986059171787,7.37032629531824e-07,3.52995612077094e-05
"ENSG00000100075",0.36892279288624,7.40503572557665e-07,3.54362416058424e-05
"ENSG00000204338",0.36891307673958,7.41038004463785e-07,3.54362416058424e-05
"ENSG00000135363",0.368892172795011,7.42189064350581e-07,3.5463729640056e-05
"ENSG00000153922",0.368818082325242,7.46282561792843e-07,3.56316632916825e-05
"ENSG00000160447",0.368749298493968,7.5010215394311e-07,3.57862689630037e-05
"ENSG00000248208",0.368720315529732,7.51717171275698e-07,3.58355395731925e-05
"ENSG00000136634",0.368682696484946,7.53818367870103e-07,3.58859740550726e-05
"ENSG00000128262",0.368680498339023,7.53941317646057e-07,3.58859740550726e-05
"ENSG00000253250",0.368606775107296,7.58076014414247e-07,3.60548919869478e-05
"ENSG00000100567",0.368572057186618,7.60030624365148e-07,3.6119941888748e-05
"ENSG00000136732",0.368545031043664,7.61555518526124e-07,3.61644852100091e-05
"ENSG00000173905",0.368525638704565,7.62651490333278e-07,3.61886070324374e-05
"ENSG00000275620",0.368511396686534,7.63457346847997e-07,3.61895414301926e-05
"ENSG00000257594",0.368504511262586,7.63847236413301e-07,3.61895414301926e-05
"ENSG00000067082",0.368430335164473,7.68059555519058e-07,3.63611209883576e-05
"ENSG00000090054",0.368410644412221,7.69181474817467e-07,3.6386244954778e-05
"ENSG00000197329",0.368385547218822,7.70613704497246e-07,3.64259983330096e-05
"ENSG00000149115",0.368293033222137,7.75915250171164e-07,3.66484483166033e-05
"ENSG00000125355",0.368227980978136,7.79663919070295e-07,3.67422948130736e-05
"ENSG00000253305",0.368227474388474,7.79693179284319e-07,3.67422948130736e-05
"ENSG00000114450",0.368207653059636,7.80838866619972e-07,3.67681309925475e-05
"ENSG00000162695",0.36788572752101,7.99672906756633e-07,3.76261998267815e-05
"ENSG00000115165",0.367668514892666,8.12624929975361e-07,3.81190462579296e-05
"ENSG00000089327",0.367588421365345,8.17451106138385e-07,3.82870706820249e-05
"ENSG00000180370",0.367548528831041,8.19865094990089e-07,3.8312663178489e-05
"ENSG00000274020",0.367424078760311,8.27439651457021e-07,3.86372882467913e-05
"ENSG00000165025",0.367276545569559,8.36505671626342e-07,3.90310121717753e-05
"ENSG00000054983",0.367148464535445,8.44453147066839e-07,3.93719882447587e-05
"ENSG00000213949",0.367115705805181,8.46497380964998e-07,3.94192164676298e-05
"ENSG00000136147",0.366949449944274,8.56945213950021e-07,3.98638218044899e-05
"ENSG00000239264",0.366903573207707,8.59849788227814e-07,3.99385625409001e-05
"ENSG00000184005",0.3668782213958,8.61458904588658e-07,3.99831273182537e-05
"ENSG00000138085",0.366475433077343,8.87413213899352e-07,4.11257220152272e-05
"ENSG00000170776",0.366380916806701,8.93610719149133e-07,4.13817743410942e-05
"ENSG00000170581",0.366220331658891,9.04235214696303e-07,4.18422947768942e-05
"ENSG00000161958",0.366069520901232,9.14322689845424e-07,4.22589945784456e-05
"ENSG00000184060",0.366065194966822,9.14613622424437e-07,4.22589945784456e-05
"ENSG00000182253",0.365842162098558,9.29733529720706e-07,4.28610639349297e-05
"ENSG00000104131",0.365811882809346,9.31804525248294e-07,4.29021748088601e-05
"ENSG00000065135",0.365749939079903,9.36054975988188e-07,4.30557305248259e-05
"ENSG00000102038",0.365688117775522,9.40315465553802e-07,4.32193988140726e-05
"ENSG00000164430",0.365628780619695,9.44422153195849e-07,4.33757589524518e-05
"ENSG00000151748",0.365616695745615,9.45260634550175e-07,4.33818944763281e-05
"ENSG00000247081",0.365530514427943,9.51260752994944e-07,4.35922500240662e-05
"ENSG00000196159",0.365492735355965,9.53902448472185e-07,4.36545302406908e-05
"ENSG00000176018",0.365457343886292,9.56383539419127e-07,4.3729322845476e-05
"ENSG00000184083",0.365361600146063,9.6312647210345e-07,4.40049410535522e-05
"ENSG00000118197",0.365316445601515,9.66322281671605e-07,4.40854992610802e-05
"ENSG00000013375",0.365283346807619,9.6867126913298e-07,4.4159929324089e-05
"ENSG00000163584",0.364912520795458,9.95363556895446e-07,4.53431937420972e-05
"ENSG00000129116",0.364826571911489,1.00164960930969e-06,4.55958014462688e-05
"ENSG00000151239",0.36478482730748,1.00471633397746e-06,4.57015979736207e-05
"ENSG00000079308",0.364765295531159,1.00615428964589e-06,4.57332050236089e-05
"ENSG00000276043",0.364670708940482,1.01314569845259e-06,4.60170028528162e-05
"ENSG00000176438",0.364626543719887,1.01642603722321e-06,4.61319498782191e-05
"ENSG00000110756",0.364605151998643,1.01801853080384e-06,4.61701786733908e-05
"ENSG00000165732",0.364551178854407,1.02204711283917e-06,4.63187536911441e-05
"ENSG00000011465",0.364275394059936,1.04287030684699e-06,4.70890756893551e-05
"ENSG00000106538",0.364213226111616,1.04761988525286e-06,4.72688549985351e-05
"ENSG00000147145",0.364160653602199,1.05165247388488e-06,4.74160438481838e-05
"ENSG00000058262",0.363919830259182,1.07031488636262e-06,4.81868759080475e-05
"ENSG00000163814",0.363907546012016,1.07127526134894e-06,4.81948572254817e-05
"ENSG00000090104",0.363866006170842,1.07452891296323e-06,4.83059221471213e-05
"ENSG00000145741",0.363848789305929,1.07588020261655e-06,4.83313658319949e-05
"ENSG00000143401",0.363765944070545,1.08240511945238e-06,4.85890158071317e-05
"ENSG00000105856",0.363623827508526,1.09368625276708e-06,4.90239087693351e-05
"ENSG00000105967",0.363609542014801,1.09482640876851e-06,4.90392987636459e-05
"ENSG00000067955",0.36339062154102,1.11244134165474e-06,4.97920654042176e-05
"ENSG00000163902",0.363367853812127,1.11428873152761e-06,4.98385070444297e-05
"ENSG00000145012",0.363351377087864,1.11562748905983e-06,4.98621482837316e-05
"ENSG00000135744",0.363278078072168,1.12160175074643e-06,5.00564598607241e-05
"ENSG00000197879",0.363215320082936,1.12674109304094e-06,5.02493868334144e-05
"ENSG00000156171",0.363098269459595,1.13638659579313e-06,5.05718644255894e-05
"ENSG00000250899",0.363087897024953,1.13724511880085e-06,5.05718644255894e-05
"ENSG00000095794",0.363087730855397,1.13725887763252e-06,5.05718644255894e-05
"ENSG00000138448",0.363048441995608,1.14051645270496e-06,5.06435386473839e-05
"ENSG00000008311",0.362968061394825,1.14720882993878e-06,5.09039799781918e-05
"ENSG00000142864",0.362936111669543,1.14987930558144e-06,5.09857146849452e-05
"ENSG00000068028",0.362715025581149,1.16852157442116e-06,5.17750120778803e-05
"ENSG00000196787",0.362664940596001,1.1727846620451e-06,5.1926517439499e-05
"ENSG00000116641",0.362545677997502,1.1829957238135e-06,5.23235818897334e-05
"ENSG00000156671",0.362501799640917,1.18677380061984e-06,5.2395126818757e-05
"ENSG00000175895",0.362281852582981,1.20588600179265e-06,5.32007513220981e-05
"ENSG00000115318",0.362220677544568,1.21125371773246e-06,5.33992828109789e-05
"ENSG00000168214",0.362193674174489,1.21363032943459e-06,5.34657587650123e-05
"ENSG00000155957",0.36215375817374,1.217151547726e-06,5.35825285073312e-05
"ENSG00000160685",0.362045121634186,1.22678439215276e-06,5.39294418790355e-05
"ENSG00000097007",0.3619931728727,1.23141635472576e-06,5.40944240794019e-05
"ENSG00000172201",0.361915484429997,1.23837449464086e-06,5.43508593021366e-05
"ENSG00000275379",0.361908296817091,1.23902014170183e-06,5.43508593021366e-05
"ENSG00000105755",0.361745348071163,1.25374385564454e-06,5.49575582989942e-05
"ENSG00000101849",0.361447039034042,1.28113166073186e-06,5.60383560256445e-05
"ENSG00000106333",0.361338690283941,1.29121963466569e-06,5.64059427035884e-05
"ENSG00000135241",0.361337099147116,1.29136834247621e-06,5.64059427035884e-05
"ENSG00000166272",0.361276463637787,1.29704752390214e-06,5.6613824688676e-05
"ENSG00000012223",0.361245646515192,1.2999430024781e-06,5.66999944326803e-05
"ENSG00000065978",0.361145855439774,1.30936139028965e-06,5.70703522691121e-05
"ENSG00000104219",0.360912890618139,1.33160267004475e-06,5.79167171203067e-05
"ENSG00000154380",0.360884327170954,1.33435428942366e-06,5.79954098787358e-05
"ENSG00000151233",0.360720027040655,1.35028745196937e-06,5.864650031334e-05
"ENSG00000164307",0.36069569457328,1.35266247623038e-06,5.87082224521317e-05
"ENSG00000170425",0.360610387503156,1.36102054786838e-06,5.89317432805058e-05
