"Gene","R","P","FDR"
"ENSG00000165300.8",0.327132474359393,1.41698599178858e-05,0.000844377709010592
"ENSG00000165731.21",0.323034538153567,1.83813221430273e-05,0.000999873075801546
"ENSG00000165923.17",0.399841945787338,7.21478492317157e-08,3.07596515801676e-05
"ENSG00000166046.11",0.329383627382261,1.22627467851521e-05,0.000765382202907174
"ENSG00000166348.20",0.321709542611518,1.99787739482674e-05,0.00105294770665526
"ENSG00000166927.13",0.310304548662901,4.02855203314333e-05,0.00171706891439497
"ENSG00000167065.14",0.310804564408949,3.90889623500316e-05,0.00168873624247934
"ENSG00000167202.12",0.318629245971066,2.42132759516636e-05,0.00120982121394227
"ENSG00000167380.17",0.305315984026669,5.42639131751314e-05,0.00211282308099933
"ENSG00000167508.12",0.322399869234329,1.91308293486355e-05,0.0010283830659503
"ENSG00000167613.16",0.343445816804895,4.84264079995692e-06,0.000412810752487603
"ENSG00000167994.13",0.317682485148658,2.56761934646479e-05,0.00124952556050278
"ENSG00000168026.19",0.404450621716592,4.93414947829063e-08,2.32115183698179e-05
"ENSG00000168229.4",0.345901808018917,4.09799913014084e-06,0.00037312355520777
"ENSG00000168404.13",0.314532013214949,3.11668866350845e-05,0.00143170419745217
"ENSG00000168575.10",0.335117105872613,8.4420371890556e-06,0.00058275290954777
"ENSG00000168610.16",0.36464933632291,1.09280511440216e-06,0.000160759780151031
"ENSG00000168646.14",0.326744356077335,1.45257625381539e-05,0.000856072245195559
"ENSG00000168679.18",0.341674523114888,5.45755446302158e-06,0.000453066196157311
"ENSG00000168769.14",0.346058566476639,4.05436557455129e-06,0.00037312355520777
"ENSG00000168778.13",0.343449321971947,4.84149187132861e-06,0.000412810752487603
"ENSG00000168887.11",0.306668646652118,5.00799540778657e-05,0.00200236470377235
"ENSG00000169242.12",0.328232828648929,1.32051084961394e-05,0.000806319033684341
"ENSG00000169291.10",0.324237936111514,1.70356615228779e-05,0.00095111408717729
"ENSG00000169429.12",0.365930645051286,9.9531531739532e-07,0.000155116533790143
"ENSG00000169504.15",0.303561320380567,6.01812499497569e-05,0.00227836705286688
"ENSG00000169692.13",0.347686650893132,3.62652577752357e-06,0.000349280241973716
"ENSG00000169756.17",0.338284506046401,6.84661836095704e-06,0.000527838593126133
"ENSG00000170276.6",0.310365478829148,4.0137890563158e-05,0.00171647394731544
"ENSG00000170412.18",0.305422780988142,5.39220018143591e-05,0.00210877102137139
"ENSG00000170458.15",0.445082681602324,1.33580508042993e-09,1.78597139253482e-06
"ENSG00000170525.21",0.334219830375916,8.95439835883187e-06,0.000602361564077929
"ENSG00000170801.10",0.328296671047423,1.31510844036206e-05,0.000806319033684341
"ENSG00000171051.9",0.350005795024138,3.09052453608565e-06,0.000319140629228389
"ENSG00000171798.19",0.301580280728286,6.75877172244667e-05,0.00245410635118439
"ENSG00000171860.5",0.341967389447204,5.35101517881749e-06,0.000445678159303281
"ENSG00000171962.18",0.305301189402687,5.43114384872875e-05,0.00211282308099933
"ENSG00000172216.6",0.310144152804279,4.06765939639423e-05,0.00172505428458435
"ENSG00000172349.18",0.456765105125714,4.3199158984803e-10,7.83848739779251e-07
"ENSG00000172578.12",0.417315892560265,1.65639272262074e-08,1.07890626494191e-05
"ENSG00000172890.13",0.335542066739457,8.2091843077734e-06,0.000575007857858017
"ENSG00000172935.9",0.319820331319468,2.24843243008491e-05,0.00113778743070611
"ENSG00000173281.5",0.343748994465118,4.74421564959429e-06,0.00040992282362804
"ENSG00000173369.18",0.301215640852984,6.90408877888941e-05,0.00248919785254212
"ENSG00000173372.18",0.344120015374539,4.62634826290289e-06,0.000402476455214117
"ENSG00000173714.8",0.371640581352828,6.53084255422431e-07,0.000123799726334836
"ENSG00000174844.15",0.301368889798874,6.84266241931193e-05,0.00247612754184873
"ENSG00000176029.14",0.335276805459307,8.35380722376797e-06,0.00057981356531524
"ENSG00000176046.9",0.35105909120469,2.87278566647405e-06,0.000304873338462973
"ENSG00000176463.14",0.377822722777237,4.10063422584487e-07,9.18691063582702e-05
"ENSG00000176597.12",0.308369981518188,4.52472237192257e-05,0.00185689050749514
"ENSG00000177119.17",0.327359952173264,1.39651111949378e-05,0.00083668801812501
"ENSG00000177239.16",0.321559306435251,2.01679531241291e-05,0.00105634332621083
"ENSG00000177469.13",0.306554792530326,5.04200871885088e-05,0.00200621622697538
"ENSG00000177575.13",0.308843299597248,4.39827933665346e-05,0.001822667047129
"ENSG00000177675.9",0.327585073401255,1.37652388000502e-05,0.000827632002517144
"ENSG00000180353.11",0.381388085584891,3.12156739249866e-07,7.69875499724694e-05
"ENSG00000181031.16",0.339511425148682,6.30911107129112e-06,0.000498804471646131
"ENSG00000182326.16",0.481888721927189,3.28314725530219e-11,1.04252237158052e-07
"ENSG00000182541.18",0.310241207095533,4.04395339973031e-05,0.00172074620122863
"ENSG00000182871.16",0.322385326871368,1.91483364246149e-05,0.0010283830659503
"ENSG00000184005.11",0.314749015366557,3.07557713256577e-05,0.00142178250497407
"ENSG00000184254.17",0.302951065654165,6.23774340842295e-05,0.00234751697487656
"ENSG00000184371.14",0.325486585522773,1.57380625649192e-05,0.000892397328876436
"ENSG00000184500.16",0.31004857622392,4.09113211141611e-05,0.0017292350919518
"ENSG00000184557.4",0.54002802228672,3.53338043991242e-14,1.49597438858492e-10
"ENSG00000184916.9",0.3215943609831,2.01236614342976e-05,0.00105620118061046
"ENSG00000185149.6",0.313261732248877,3.36791706592375e-05,0.00151852128530066
"ENSG00000185201.18",0.379729318650512,3.54543416676024e-07,8.46911835035292e-05
"ENSG00000185339.9",0.330044856803061,1.17504298327793e-05,0.000742527783686798
"ENSG00000185344.15",0.328063886855651,1.33490827340732e-05,0.0008112601643389
"ENSG00000185404.17",0.38187710007112,3.0061628213752e-07,7.63655541513942e-05
