ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0002521	leukocyte differentiation	38/354	474/13919	3.42747612935035e-10	8.10483855387046e-08	6.5663226899133e-08	TMEM176A/CD4/TYROBP/CD74/SBNO2/PTPRC/CCN4/JAK3/TMEM176B/VSIR/LTBR/BCL6/NCKAP1L/STAT5A/FGL2/LILRB2/NFATC1/DOCK2/ANXA1/CTSL/TLR2/TNFRSF11A/MR1/CD109/C1QC/RUNX1/IL6R/STAT3/TET2/CEBPB/HCLS1/CSF1/SOCS3/JAG2/IKZF1/PLCG2/CR1/HLA-DRA	38
GO:0030595	leukocyte chemotaxis	21/354	165/13919	1.23096375315096e-09	2.72889277026653e-07	2.21087568822508e-07	CD74/RIN3/CCL2/TRPV4/CSF3R/NCKAP1L/RAC2/MTUS1/C5AR2/ANXA1/CH25H/TNFRSF11A/LYST/ITGB2/IL6R/CXCL8/C3AR1/IL16/ANO6/CSF1/C5AR1	21
GO:0009617	response to bacterium	35/354	440/13919	2.20019970066082e-09	4.59065196367289e-07	3.71922302340807e-07	SELE/STAB1/CD4/SLC11A1/TNFRSF1B/SBNO2/TNFRSF1A/MGST2/NFKBIA/HCK/CCL2/GBP1/ZFP36/RNASE1/LILRB2/HAVCR2/CD36/TLR2/TNFRSF11A/LYST/MR1/COLEC12/IL6R/ADAMTS9/ABCA1/CXCL8/CD14/CEBPB/KLHL6/C5AR1/PLCG2/HLA-E/C4B/CFB/MRC1	35
GO:0006959	humoral immune response	17/354	110/13919	2.38821784251401e-09	4.70611593744288e-07	3.81276883629429e-07	SLC11A1/PTPRC/CD59/CCL2/C7/SERPING1/C1QC/C1R/CXCL8/C1QB/C1QA/C1S/CR1/HLA-E/CFI/C4B/CFB	17
GO:0006909	phagocytosis	22/354	192/13919	3.67959660820446e-09	6.86922587857959e-07	5.56526246005439e-07	TYROBP/SLC11A1/MSR1/PTPRC/NCF4/HCK/CCL2/NCF2/NCKAP1L/DOCK2/ANXA1/CD36/MYO1G/TLR2/LYST/COLEC12/ITGB2/ABCA1/CD14/ANO6/PLCG2/C4B	22
GO:0097529	myeloid leukocyte migration	20/354	164/13919	6.51410496698024e-09	1.15527651589395e-06	9.35974029466109e-07	CD74/B4GALT1/RIN3/CCL2/TRPV4/IL1R1/CSF3R/NCKAP1L/RAC2/MTUS1/C5AR2/ANXA1/TNFRSF11A/ITGB2/IL6R/CXCL8/C3AR1/ANO6/CSF1/C5AR1	20
GO:0002697	regulation of immune effector process	26/354	276/13919	9.22332195609886e-09	1.55786299896584e-06	1.26213879399248e-06	TYROBP/CD74/TNFRSF1B/PVR/STXBP2/PTPRC/CD59/ICAM1/JAK3/BCL6/IL1R1/NCKAP1L/FGL2/RAC2/PRAM1/ANXA1/HAVCR2/CD36/SERPING1/MR1/ITGB2/PLCG2/CR1/HLA-DRA/HLA-E/HLA-DMB	26
GO:0002286	T cell activation involved in immune response	14/354	79/13919	1.02189591162753e-08	1.64757490842857e-06	1.3348209754752e-06	SLC11A1/CD74/ICAM1/JAK3/BCL6/NCKAP1L/FGL2/ANXA1/HAVCR2/IL6R/STAT3/SOCS3/HLA-DRA/HLA-DMB	14
GO:0002685	regulation of leukocyte migration	20/354	174/13919	1.81420816562972e-08	2.78498510745025e-06	2.25632019448286e-06	SELE/CD74/ICAM1/HMOX1/RIN3/CCL2/TRPV4/IL1R1/NCKAP1L/RAC2/MTUS1/LYVE1/C5AR2/ANXA1/IL6R/CXCL8/C3AR1/ANO6/CSF1/C5AR1	20
GO:0001819	positive regulation of cytokine production	30/354	368/13919	1.88439928330437e-08	2.78498510745025e-06	2.25632019448286e-06	TRAF3IP3/CD4/TYROBP/SLC11A1/CD74/PTPRC/HMOX1/TRPV4/IL1R1/H19/LILRB2/ANXA1/HAVCR2/CD36/HILPDA/TLR2/RUNX1/IL6R/STAT3/AGPAT2/CD14/C3AR1/CEBPB/IL16/TLR5/IL1RAP/C5AR1/PLCG2/HLA-E/KCNQ1OT1	30
GO:0042110	T cell activation	32/354	425/13919	4.10896835475886e-08	5.82980430173187e-06	4.72315099304914e-06	CD4/SLC11A1/CD74/CD44/SH2D2A/TNFRSF1B/PTPRC/ICAM1/JAK3/VSIR/CCL2/BCL6/NCKAP1L/FGL2/RAC2/LILRB2/DOCK2/ANXA1/CTSL/HAVCR2/GPNMB/MR1/RUNX1/IL6R/STAT3/CEBPB/SOCS3/JAG2/CR1/HLA-DRA/HLA-E/HLA-DMB	32
