"Gene","R","P","FDR"
"ENSG00000162631.20",-0.320332165798319,2.17777147943026e-05,0.00111088210626439
"ENSG00000162650.17",-0.246307371367342,0.00124610119264607,0.0179042469438846
"ENSG00000162734.13",-0.362167566277627,1.30812246454126e-06,0.00018258370860847
"ENSG00000162735.19",-0.219375614288744,0.00416075432836532,0.0392774590128072
"ENSG00000163069.13",-0.321815469539559,1.98463973913057e-05,0.00105032923527362
"ENSG00000163083.6",-0.401273536658474,6.41554402833277e-08,2.8591941219603e-05
"ENSG00000163121.10",-0.225562031068583,0.00319175361216118,0.0331104047171899
"ENSG00000163156.12",-0.298655723048569,8.00977820070273e-05,0.0027496269680061
"ENSG00000163171.8",-0.265696246182795,0.000480523983468588,0.00952509854262842
"ENSG00000163249.13",-0.253021423705584,0.000903269019916875,0.0143142501016521
"ENSG00000163281.12",-0.275457645664231,0.000289237675282517,0.00674082996807503
"ENSG00000163344.6",-0.268193930841134,0.000422754796035246,0.00873108949892955
"ENSG00000163346.17",-0.277245455621563,0.000263014880124053,0.00627358403736275
"ENSG00000163348.4",-0.320830617487156,2.11097536057226e-05,0.00108552848349427
"ENSG00000163406.11",-0.236230149204034,0.0019875676049615,0.0244979038664906
"ENSG00000163444.12",-0.228071756056983,0.00286058184097367,0.0308991828026188
"ENSG00000163793.13",-0.344740056607661,4.43555218022557e-06,0.000389883501848685
"ENSG00000163808.17",-0.233760001592795,0.00222210692134333,0.0261576376843765
"ENSG00000163930.10",-0.314959411907879,3.0362050655841e-05,0.00141261386961599
"ENSG00000163964.18",-0.260936702615422,0.000611278004681524,0.0110364571093993
"ENSG00000164032.12",-0.227827512466291,0.00289138769581647,0.0310701868176081
"ENSG00000164070.12",-0.308723326782534,4.43001106567541e-05,0.00183282689090151
"ENSG00000164087.8",-0.287191406212113,0.000153185347419137,0.00440863654249529
"ENSG00000164106.8",-0.255791316118066,0.000788994587758033,0.013082786888262
"ENSG00000164109.14",-0.262000333207464,0.000579492679422707,0.0106441450002712
"ENSG00000164172.20",-0.273461863484969,0.000321366804210175,0.00724372753092377
"ENSG00000164199.18",-0.279791967807208,0.000229459369384184,0.00577696368728091
"ENSG00000164252.13",-0.238877653371637,0.00176137749681501,0.0225525567296329
"ENSG00000164253.14",-0.242814155369677,0.00146819022321988,0.0200026942642773
"ENSG00000164305.19",-0.270631137587583,0.000372641523084327,0.0079749053166901
"ENSG00000164543.7",-0.251385964491227,0.000977687911824737,0.0151625189402221
"ENSG00000164638.11",-0.22668135912019,0.00303999555912373,0.0320568730545538
"ENSG00000164649.20",-0.222679029814339,0.00361463010214436,0.0359946877635332
"ENSG00000164830.19",-0.228059710508851,0.0028620941280385,0.0308991828026188
"ENSG00000164885.13",-0.216404317061564,0.00471417320219616,0.0430305935520622
"ENSG00000164889.15",-0.258630611704367,0.000685788277951486,0.0119486142831287
"ENSG00000164898.13",-0.294033056274598,0.000104375779736916,0.00334555665288524
"ENSG00000164900.5",-0.234295953563092,0.00216918208506867,0.0257398859092654
"ENSG00000164916.11",-0.264328056042228,0.000515180768058911,0.00989502612414141
"ENSG00000164951.16",-0.215660420835124,0.00486267856536055,0.0438351488191025
"ENSG00000164970.15",-0.392527176949491,1.3032780414336e-07,4.53522905295037e-05
"ENSG00000165023.7",-0.360988689599893,1.42403502228408e-06,0.000195451789478948
"ENSG00000165238.17",-0.242158749941388,0.00151368286695526,0.0204641223359577
"ENSG00000165304.8",-0.243235255031334,0.00143962358053468,0.0198108113847901
"ENSG00000165434.8",-0.247361776317228,0.00118537522552483,0.0172661048474812
"ENSG00000165443.12",-0.223284374074595,0.00352186519777886,0.0353654613464105
"ENSG00000165458.15",-0.226234208669572,0.0030998199443159,0.0324586669602048
"ENSG00000165899.12",-0.249661447359245,0.00106221979638986,0.0160044896131029
