ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	36/258	364/18577	1.61319983243432e-20	5.37518184167114e-17	3.88866064871009e-17	C4B/C1R/CFI/STAT3/C1S/C1QC/MYD88/C1QB/FCGR3A/SERPING1/SLC11A1/TNFRSF1B/IL4R/C3/ICAM1/B2M/NOD2/FCER1G/C1QA/CSF2RB/HLA-E/PTPRC/WAS/CR1/SOCS3/TCIRG1/CD81/BCL6/C7/MYO1G/C1RL/FCGR1A/PTPN6/IL17RA/NFKB2/IL21R	36
GO:0002443	leukocyte mediated immunity	38/258	450/18577	3.13998497532801e-19	5.23121496889646e-16	3.78450820710586e-16	C4B/C1R/CFI/C1S/C1QC/MYD88/C1QB/FCGR3A/SERPING1/ITGB2/TNFRSF1B/IL4R/ADGRE2/C3/ICAM1/B2M/NOD2/FCER1G/C1QA/CD300A/CSF2RB/HLA-E/SPI1/VAMP8/PTPRC/RAC2/WAS/CR1/TCIRG1/CD81/BCL6/C7/MYO1G/C1RL/FCGR1A/PTPN6/IRAK4/IL21R	38
GO:0016064	immunoglobulin mediated immune response	26/258	193/18577	2.0992428806665e-18	2.33155909279359e-15	1.68676006902676e-15	C4B/C1R/CFI/C1S/C1QC/MYD88/C1QB/FCGR3A/SERPING1/IL4R/C3/NOD2/FCER1G/C1QA/CSF2RB/HLA-E/PTPRC/CR1/TCIRG1/CD81/BCL6/C7/C1RL/FCGR1A/PTPN6/IL21R	26
GO:0019724	B cell mediated immunity	26/258	196/18577	3.10909348703087e-18	2.58987487469672e-15	1.87363791718439e-15	C4B/C1R/CFI/C1S/C1QC/MYD88/C1QB/FCGR3A/SERPING1/IL4R/C3/NOD2/FCER1G/C1QA/CSF2RB/HLA-E/PTPRC/CR1/TCIRG1/CD81/BCL6/C7/C1RL/FCGR1A/PTPN6/IL21R	26
GO:0002455	humoral immune response mediated by circulating immunoglobulin	16/258	54/18577	1.58244744493266e-17	1.05454297730313e-14	7.629062418728e-15	C4B/C1R/CFI/C1S/C1QC/C1QB/SERPING1/C3/NOD2/C1QA/PTPRC/CR1/CD81/C7/C1RL/PTPN6	16
GO:0002449	lymphocyte mediated immunity	31/258	352/18577	2.40170788061584e-16	1.33374844303533e-13	9.64896674843908e-14	C4B/C1R/CFI/C1S/C1QC/MYD88/C1QB/FCGR3A/SERPING1/TNFRSF1B/IL4R/C3/ICAM1/B2M/NOD2/FCER1G/C1QA/CSF2RB/HLA-E/PTPRC/WAS/CR1/TCIRG1/CD81/BCL6/C7/MYO1G/C1RL/FCGR1A/PTPN6/IL21R	31
GO:0002274	myeloid leukocyte activation	26/258	241/18577	5.42204851638177e-16	2.58089509379772e-13	1.86714151917508e-13	MYD88/LTBR/FCGR3A/PLSCR1/ITGB2/SLC11A1/IL4R/CD93/ADGRE2/FCER1G/C1QA/CD300A/SPI1/VAMP8/PTPRC/VSIG4/RAC2/NMI/TGFBR2/PTPN6/SBNO2/CSF1/TLR2/HAMP/IFI35/TLR1	26
GO:0031349	positive regulation of defense response	34/258	478/18577	4.85033666816463e-15	2.02016522229057e-12	1.46148302238118e-12	OSMR/EMILIN1/MYD88/TNFRSF1A/ALPK1/PARP9/CYBA/COLEC12/PLSCR1/CD14/C3/NOD2/CD300A/HLA-E/SPI1/VAMP8/GBP2/HCK/IFI16/CASP4/NMI/CD81/RBM47/FCGR1A/PIK3AP1/TLR2/IL17RA/IRAK4/IFI35/CTSS/TLR1/TRIM5/GPSM3/GSDMD	34
GO:0006909	phagocytosis	24/258	236/18577	2.86286531855865e-14	1.05989636015972e-11	7.66779132105183e-12	C4B/MYD88/CYBA/COLEC12/PLSCR1/ITGB2/SLC11A1/CD14/CD93/C3/NOD2/FCER1G/CD300A/ANO6/PTPRC/NCF4/HCK/P2RY6/MSR1/MYO1G/FCGR1A/TLR2/RAB20/ITGAL	24
GO:0050900	leukocyte migration	30/258	396/18577	4.26240005950165e-14	1.42023169982595e-11	1.02746275118513e-11	EMILIN1/MYD88/ALOX5/ITGB2/CD99/ADGRE2/MSN/SLAMF8/ITGA6/ICAM1/NOD2/FCER1G/CD300A/ANO6/SPI1/RAC2/HCK/MMP14/HSD3B7/B4GALT1/CD81/MYO1G/CCR5/CSF1/IL17RA/IRAK4/GPSM3/SELL/CCR1/ITGAL	30
GO:0006958	complement activation, classical pathway	12/258	41/18577	2.20340266718111e-13	6.67430698822495e-11	4.82850919410979e-11	C4B/C1R/CFI/C1S/C1QC/C1QB/SERPING1/C3/C1QA/CR1/C7/C1RL	12
GO:0006956	complement activation	14/258	66/18577	2.83998145205863e-13	7.8856818318828e-11	5.70487502211778e-11	C4B/C1R/CFI/C1S/C1QC/C1QB/SERPING1/C3/C1QA/VSIG4/CR1/C7/C1RL/CFB	14
GO:0002366	leukocyte activation involved in immune response	25/258	301/18577	8.2591488669503e-13	2.11688338651372e-10	1.5314535146005e-10	STAT3/MYD88/FCGR3A/ITGB2/SLC11A1/IL4R/ADGRE2/ICAM1/FCER1G/CD300A/SPI1/VAMP8/PTPRC/RAC2/CR1/SOCS3/LCP1/NMI/CD81/BCL6/PTPN6/SBNO2/TP53/IFI35/ITGAL	25
GO:0002263	cell activation involved in immune response	25/258	305/18577	1.10912606485964e-12	2.63972003436594e-10	1.90969826205156e-10	STAT3/MYD88/FCGR3A/ITGB2/SLC11A1/IL4R/ADGRE2/ICAM1/FCER1G/CD300A/SPI1/VAMP8/PTPRC/RAC2/CR1/SOCS3/LCP1/NMI/CD81/BCL6/PTPN6/SBNO2/TP53/IFI35/ITGAL	25
GO:0050727	regulation of inflammatory response	29/258	424/18577	1.52307936496962e-12	3.38326696271918e-10	2.44761526019679e-10	OSMR/STAT3/MYD88/TNFRSF1A/ALOX5/TNFRSF1B/SLAMF8/C3/NOD2/HLA-E/VAMP8/PTPRC/HCK/SOCS3/RHBDF2/CASP4/NMI/CD81/BCL6/FCGR1A/PTPN6/SBNO2/PIK3AP1/TLR2/HAMP/IL17RA/IFI35/GPSM3/GSDMD	29
GO:0045088	regulation of innate immune response	28/258	423/18577	8.28619319118548e-12	1.72559973206438e-09	1.24838042156676e-09	MYD88/ALPK1/PARP9/CYBA/COLEC12/SERPING1/PLSCR1/CD14/SLAMF8/NOD2/CD300A/HLA-E/SPI1/VSIG4/GBP2/HCK/CR1/IFI16/NMI/RBM47/PTPN6/PIK3AP1/TLR2/IRAK4/IFI35/CTSS/TLR1/TRIM5	28
GO:0050878	regulation of body fluid levels	26/258	365/18577	9.42590746791939e-12	1.8474778637122e-09	1.33655282362448e-09	APLNR/EMILIN1/SERPINA1/CLIC1/AQP1/CYBA/SERPING1/PLSCR1/CYP4F11/STAT5A/AQP4/FCER1G/ANO6/HK2/VAMP8/PDPN/WAS/F3/ANXA2/F13A1/TLN1/P2RY2/LMAN1/PTPN6/FERMT3/ANXA5	26
GO:0042060	wound healing	27/258	422/18577	4.34685324421698e-11	8.04650833873943e-09	5.82122452003327e-09	CD44/EMILIN1/SERPINA1/CLIC1/ALOX5/AQP1/SERPING1/PLSCR1/SLC11A1/S100A10/CYP4F11/MYOF/FCER1G/ANO6/PDPN/WAS/F3/ANXA2/F13A1/TLN1/B4GALT1/TIMP1/TGFBR1/LMAN1/PTPN6/FERMT3/ANXA5	27
GO:0002768	immune response-regulating cell surface receptor signaling pathway	24/258	339/18577	7.01688788188666e-11	1.23054054854981e-08	8.90231204959582e-09	MYD88/CYBA/FCGR3A/PLSCR1/CD14/NOD2/FCER1G/CD300A/FPR1/PTPRC/HCK/CR1/NMI/FYB1/CD81/MYO1G/GBP1/FCGR1A/PTPN6/PIK3AP1/TLR2/IRAK4/IFI35/TLR1	24
GO:0006959	humoral immune response	21/258	256/18577	7.5915049788505e-11	1.26474472947649e-08	9.14976126398297e-09	C4B/C1R/CFI/C1S/C1QC/C1QB/ALOX5/SERPING1/SLC11A1/C3/NOD2/C1QA/HLA-E/PTPRC/VSIG4/CR1/CD81/C7/C1RL/PTPN6/CFB	21
GO:0002703	regulation of leukocyte mediated immunity	20/258	247/18577	2.7495988358375e-10	4.23154639585881e-08	3.06130070339188e-08	ITGB2/TNFRSF1B/IL4R/ADGRE2/C3/ICAM1/B2M/NOD2/CD300A/HLA-E/SPI1/VAMP8/PTPRC/RAC2/WAS/CR1/CD81/BCL6/FCGR1A/PTPN6	20
GO:0002764	immune response-regulating signaling pathway	28/258	492/18577	2.79393819654543e-10	4.23154639585881e-08	3.06130070339188e-08	MYD88/ALPK1/CYBA/FCGR3A/COLEC12/PLSCR1/CD14/NOD2/FCER1G/CD300A/FPR1/PTPRC/GBP2/HCK/CR1/NMI/FYB1/CD81/MYO1G/GBP1/FCGR1A/PTPN6/PIK3AP1/TLR2/IRAK4/IFI35/CTSS/TLR1	28
GO:0002833	positive regulation of response to biotic stimulus	24/258	366/18577	3.37295243188795e-10	4.81235533831883e-08	3.48148534932398e-08	EMILIN1/MYD88/ALPK1/PARP9/CYBA/COLEC12/PLSCR1/CD14/NOD2/CD300A/HLA-E/SPI1/GBP2/HCK/IFI16/NMI/RBM47/PIK3AP1/TLR2/IRAK4/IFI35/CTSS/TLR1/TRIM5	24
GO:0030099	myeloid cell differentiation	26/258	430/18577	3.46628235653217e-10	4.81235533831883e-08	3.48148534932398e-08	STAT3/C1QC/MYD88/LTBR/ITPKB/TNFRSF11B/STAT5A/HCLS1/B2M/SPI1/SCIN/IFI16/ANXA2/LILRB3/TCIRG1/TGFBR3/RUNX1/ZFP36L1/CD81/BCL6/TGFBR2/PTPN6/SBNO2/CSF1/TLR2/CCR1	26
GO:0042116	macrophage activation	14/258	110/18577	3.9165317096872e-10	5.2199534626711e-08	3.77636110112997e-08	FCGR3A/ITGB2/SLC11A1/IL4R/CD93/C1QA/PTPRC/VSIG4/NMI/SBNO2/TLR2/HAMP/IFI35/TLR1	14
GO:0045089	positive regulation of innate immune response	23/258	341/18577	4.62525195186589e-10	5.92743827062197e-08	4.28818905658821e-08	MYD88/ALPK1/PARP9/CYBA/COLEC12/PLSCR1/CD14/NOD2/CD300A/HLA-E/SPI1/GBP2/HCK/IFI16/NMI/RBM47/PIK3AP1/TLR2/IRAK4/IFI35/CTSS/TLR1/TRIM5	23
GO:0002429	immune response-activating cell surface receptor signaling pathway	22/258	312/18577	4.86952807260551e-10	6.00935834737836e-08	4.34745391277451e-08	MYD88/CYBA/PLSCR1/CD14/NOD2/FCER1G/CD300A/FPR1/PTPRC/HCK/CR1/NMI/FYB1/CD81/MYO1G/GBP1/PTPN6/PIK3AP1/TLR2/IRAK4/IFI35/TLR1	22
GO:0002573	myeloid leukocyte differentiation	19/258	235/18577	7.99561701361872e-10	9.51478424620628e-08	6.8834447222507e-08	C1QC/MYD88/LTBR/TNFRSF11B/STAT5A/HCLS1/SPI1/IFI16/ANXA2/LILRB3/TCIRG1/RUNX1/ZFP36L1/CD81/TGFBR2/SBNO2/CSF1/TLR2/CCR1	19
GO:0002275	myeloid cell activation involved in immune response	13/258	98/18577	9.95730301234077e-10	1.14405978059033e-07	8.27666929156456e-08	MYD88/ITGB2/IL4R/ADGRE2/FCER1G/CD300A/SPI1/VAMP8/RAC2/NMI/PTPN6/SBNO2/IFI35	13
GO:0002697	regulation of immune effector process	24/258	387/18577	1.03719378139395e-09	1.15197655986822e-07	8.33394301541105e-08	MYD88/SERPING1/ITGB2/TNFRSF1B/IL4R/ADGRE2/SLAMF8/C3/ICAM1/B2M/NOD2/CD300A/HLA-E/SPI1/VAMP8/PTPRC/VSIG4/RAC2/WAS/CR1/CD81/BCL6/FCGR1A/PTPN6	24
GO:0050764	regulation of phagocytosis	13/258	99/18577	1.13222204808311e-09	1.21695608522997e-07	8.80403562006899e-08	C4B/CYBA/PLSCR1/SLC11A1/C3/NOD2/FCER1G/CD300A/ANO6/PTPRC/HCK/FCGR1A/TLR2	13
GO:0097529	myeloid leukocyte migration	19/258	242/18577	1.3096208574176e-09	1.33339793391844e-07	9.64643099978909e-08	EMILIN1/MYD88/ITGB2/CD99/ADGRE2/SLAMF8/NOD2/FCER1G/CD300A/ANO6/SPI1/RAC2/MMP14/B4GALT1/CD81/CSF1/IL17RA/IRAK4/CCR1	19
GO:0042742	defense response to bacterium	22/258	329/18577	1.32059219145584e-09	1.33339793391844e-07	9.64643099978909e-08	EMILIN1/MYD88/TNFRSF1A/SLC9A9/AQP1/CYBA/COLEC12/SLC11A1/SLAMF8/NOD2/FCER1G/STAB1/HLA-E/GBP2/PLAC8/CASP4/GBP1/FCGR1A/TLR2/HAMP/GBP3/GSDMD	22
GO:0034341	response to type II interferon	15/258	143/18577	1.44156714425218e-09	1.41273580136713e-07	1.02203986388157e-07	IFITM3/IFITM2/IFITM1/PARP9/SLC11A1/AQP4/SP100/GBP2/WAS/HCK/GBP1/TP53/TLR2/GBP3/RAB20	15
GO:0002757	immune response-activating signaling pathway	26/258	466/18577	1.91476906564713e-09	1.82286015049607e-07	1.31874320611487e-07	MYD88/ALPK1/CYBA/COLEC12/PLSCR1/CD14/NOD2/FCER1G/CD300A/FPR1/PTPRC/GBP2/HCK/CR1/NMI/FYB1/CD81/MYO1G/GBP1/PTPN6/PIK3AP1/TLR2/IRAK4/IFI35/CTSS/TLR1	26
GO:0007596	blood coagulation	18/258	224/18577	2.49286552592226e-09	2.30728553677027e-07	1.6691994311e-07	EMILIN1/SERPINA1/CLIC1/SERPING1/PLSCR1/CYP4F11/FCER1G/ANO6/PDPN/WAS/F3/ANXA2/F13A1/TLN1/LMAN1/PTPN6/FERMT3/ANXA5	18
GO:0050817	coagulation	18/258	229/18577	3.54219247436006e-09	3.18988792555885e-07	2.3077157229828e-07	EMILIN1/SERPINA1/CLIC1/SERPING1/PLSCR1/CYP4F11/FCER1G/ANO6/PDPN/WAS/F3/ANXA2/F13A1/TLN1/LMAN1/PTPN6/FERMT3/ANXA5	18
GO:0007599	hemostasis	18/258	231/18577	4.06596322741952e-09	3.56520775625312e-07	2.57923983124396e-07	EMILIN1/SERPINA1/CLIC1/SERPING1/PLSCR1/CYP4F11/FCER1G/ANO6/PDPN/WAS/F3/ANXA2/F13A1/TLN1/LMAN1/PTPN6/FERMT3/ANXA5	18
GO:0002444	myeloid leukocyte mediated immunity	13/258	110/18577	4.23835632633562e-09	3.62107776393597e-07	2.61965883598072e-07	MYD88/FCGR3A/ITGB2/IL4R/ADGRE2/C3/CD300A/HLA-E/SPI1/VAMP8/RAC2/FCGR1A/IRAK4	13
GO:0007159	leukocyte cell-cell adhesion	24/258	417/18577	4.53787624552998e-09	3.78005091252647e-07	2.73466752691149e-07	CD44/ITPKB/ALOX5/ITGB2/IL4R/MSN/ICAM1/B2M/NOD2/CD300A/HLA-E/PTPRC/VSIG4/RAC2/CR1/MAP3K8/RUNX1/CD81/BCL6/TGFBR2/PTPN6/FERMT3/SELL/ITGAL	24
GO:0002886	regulation of myeloid leukocyte mediated immunity	10/258	59/18577	7.75035495091897e-09	6.29858114547854e-07	4.55669135753644e-07	ITGB2/IL4R/ADGRE2/C3/CD300A/HLA-E/SPI1/VAMP8/RAC2/FCGR1A	10
GO:0002237	response to molecule of bacterial origin	22/258	367/18577	9.87378610505677e-09	7.83320364334504e-07	5.66690981969424e-07	C4B/MAOB/MYD88/SLC11A1/TNFRSF1B/CD14/PLSCR4/B2M/NOD2/CSF2RB/SPI1/GBP2/HCK/CCR5/TSPO/SBNO2/TLR2/IRAK4/GBP3/TLR1/TRIM5/NFKB2	22
GO:0140895	cell surface toll-like receptor signaling pathway	10/258	63/18577	1.50160267319294e-08	1.16356746676253e-06	8.41779711532881e-07	MYD88/CYBA/CD14/NOD2/NMI/PIK3AP1/TLR2/IRAK4/IFI35/TLR1	10
GO:1903706	regulation of hemopoiesis	23/258	417/18577	2.13448920530513e-08	1.61639046183561e-06	1.16937327276286e-06	STAT3/TMEM176B/C1QC/ITPKB/TNFRSF11B/IL4R/SLAMF8/HCLS1/B2M/TMEM176A/SPI1/SCIN/PTPRC/CR1/MMP14/LILRB3/RUNX1/ZFP36L1/BCL6/TGFBR2/PTPN6/CSF1/CCR1	23
GO:1902105	regulation of leukocyte differentiation	20/258	321/18577	2.50808349530643e-08	1.85709649030245e-06	1.34351139280742e-06	TMEM176B/C1QC/ITPKB/TNFRSF11B/IL4R/SLAMF8/HCLS1/TMEM176A/SPI1/PTPRC/CR1/MMP14/LILRB3/RUNX1/ZFP36L1/BCL6/TGFBR2/PTPN6/CSF1/CCR1	20
GO:0050729	positive regulation of inflammatory response	14/258	152/18577	2.76196151736327e-08	2.00062082083792e-06	1.44734367843522e-06	OSMR/TNFRSF1A/C3/HLA-E/VAMP8/CASP4/NMI/CD81/FCGR1A/TLR2/IL17RA/IFI35/GPSM3/GSDMD	14
GO:0050777	negative regulation of immune response	16/258	205/18577	2.96273828393419e-08	2.10039233235505e-06	1.51952310642986e-06	SERPING1/IL4R/SLAMF8/NOD2/CD300A/HLA-E/SPI1/PTPRC/VSIG4/HCK/CR1/IFI16/RHBDF2/NMI/BCL6/PTPN6	16
GO:0002526	acute inflammatory response	12/258	107/18577	3.07352715688625e-08	2.1335401014052e-06	1.54350376957665e-06	OSMR/SERPINA3/SERPINA1/CD163/FCGR3A/PLSCR1/C3/ANO6/HLA-E/F3/B4GALT1/FCGR1A	12
GO:0001819	positive regulation of cytokine production	25/258	499/18577	3.375315003988e-08	2.29521420271184e-06	1.66046645738615e-06	STAT3/MYD88/TMED10/CYBA/FCGR3A/SLC11A1/IL4R/CD14/C3/B2M/NOD2/FCER1G/HLA-E/PTPRC/F3/IFI16/RUNX1/CD81/HILPDA/RBM47/TLR2/IL17RA/TLR1/GPSM3/GSDMD	25
GO:0002752	cell surface pattern recognition receptor signaling pathway	10/258	70/18577	4.28010969210941e-08	2.85226509882171e-06	2.06346340945906e-06	MYD88/CYBA/CD14/NOD2/NMI/PIK3AP1/TLR2/IRAK4/IFI35/TLR1	10
GO:0002218	activation of innate immune response	18/258	274/18577	5.75749268526475e-08	3.7615618877063e-06	2.72129169231296e-06	MYD88/ALPK1/CYBA/COLEC12/CD14/NOD2/CD300A/GBP2/HCK/IFI16/NMI/PIK3AP1/TLR2/IRAK4/IFI35/CTSS/TLR1/TRIM5	18
GO:0001906	cell killing	16/258	220/18577	7.9464056913023e-08	5.09181226219601e-06	3.6836576990045e-06	MYD88/FCGR3A/C3/ICAM1/B2M/HLA-E/SPI1/PTPRC/GBP2/CR1/C7/GBP1/FCGR1A/PTPN6/HAMP/GBP3	16
GO:0031589	cell-substrate adhesion	20/258	355/18577	1.30904524561026e-07	8.22969577051585e-06	5.95375096811818e-06	CD44/ITGB4/EMILIN1/EFNA1/ITGB2/S100A10/ITGA6/PDPN/RAC2/MMP14/TLN1/BCL6/MYO1G/GBP1/ADAMTS9/FERMT3/CSF1/PARVG/LIMS1/ITGAL	20
GO:0002685	regulation of leukocyte migration	16/258	230/18577	1.46630172572045e-07	9.04762472240839e-06	6.54547943840121e-06	EMILIN1/MYD88/CD99/MSN/SLAMF8/ICAM1/NOD2/CD300A/ANO6/SPI1/RAC2/MMP14/CD81/CSF1/GPSM3/CCR1	16
GO:0002698	negative regulation of immune effector process	12/258	125/18577	1.75146889857998e-07	1.06107170364882e-05	7.67629431147974e-06	SERPING1/IL4R/SLAMF8/NOD2/CD300A/HLA-E/SPI1/PTPRC/VSIG4/CR1/BCL6/PTPN6	12
GO:0071216	cellular response to biotic stimulus	17/258	264/18577	1.80665559095657e-07	1.07496007661916e-05	7.77676936708751e-06	MYD88/TNFRSF1B/CD14/PLSCR4/NOD2/SPI1/GBP2/HCK/CCR5/TSPO/SBNO2/TP53/TLR2/IRAK4/GBP3/TLR1/TRIM5	17
GO:0002699	positive regulation of immune effector process	17/258	268/18577	2.23831381794018e-07	1.30843186690819e-05	9.46581466866669e-06	MYD88/ITGB2/IL4R/ADGRE2/C3/B2M/NOD2/CD300A/HLA-E/SPI1/VAMP8/PTPRC/RAC2/CR1/CD81/FCGR1A/PTPN6	17
GO:0071219	cellular response to molecule of bacterial origin	16/258	238/18577	2.33819199498951e-07	1.34325098746639e-05	9.7177126470526e-06	MYD88/TNFRSF1B/CD14/PLSCR4/NOD2/SPI1/GBP2/HCK/CCR5/TSPO/SBNO2/TLR2/IRAK4/GBP3/TLR1/TRIM5	16
GO:1903131	mononuclear cell differentiation	23/258	481/18577	2.81034846871649e-07	1.58713238945142e-05	1.14820660006437e-05	STAT3/TMEM176B/LTBR/ITPKB/IL4R/SLAMF8/B2M/FCER1G/TMEM176A/SPI1/PTPRC/CR1/SOCS3/MMP14/IFI16/TCIRG1/RUNX1/ZFP36L1/BCL6/TGFBR2/PTPN6/CSF1/TP53	23
GO:0045577	regulation of B cell differentiation	7/258	33/18577	2.88330763104588e-07	1.60119683777414e-05	1.15838148685878e-05	SLAMF8/SPI1/CR1/MMP14/ZFP36L1/BCL6/PTPN6	7
GO:0002285	lymphocyte activation involved in immune response	15/258	213/18577	3.09374776259179e-07	1.68989631884522e-05	1.22255088461349e-05	STAT3/FCGR3A/SLC11A1/IL4R/ICAM1/FCER1G/SPI1/PTPRC/CR1/SOCS3/LCP1/CD81/BCL6/TP53/ITGAL	15
GO:0002696	positive regulation of leukocyte activation	20/258	378/18577	3.57623151764162e-07	1.92193603496482e-05	1.39041938461788e-05	MYD88/ITPKB/FCGR3A/ITGB2/IL4R/B2M/NOD2/HLA-E/SPI1/VAMP8/PTPRC/CR1/MMP14/MAP3K8/RUNX1/CD81/BCL6/TGFBR2/PTPN6/HAMP	20
GO:0033627	cell adhesion mediated by integrin	10/258	88/18577	3.91209005934021e-07	2.06906096471771e-05	1.49685651393301e-05	ITGB4/EMILIN1/MUC1/EFNA1/ITGB2/ITGA6/ICAM1/PTPN6/FERMT3/ITGAL	10
GO:0032496	response to lipopolysaccharide	19/258	346/18577	4.03060771917791e-07	2.098435143797e-05	1.51810718370352e-05	MAOB/MYD88/SLC11A1/TNFRSF1B/CD14/PLSCR4/NOD2/CSF2RB/SPI1/GBP2/HCK/CCR5/TSPO/SBNO2/TLR2/IRAK4/GBP3/TRIM5/NFKB2	19
GO:0002822	regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	14/258	191/18577	4.7566921233533e-07	2.40654602320312e-05	1.74100915939064e-05	SLC11A1/TNFRSF1B/IL4R/C3/B2M/NOD2/HLA-E/PTPRC/WAS/CR1/CD81/BCL6/FCGR1A/PTPN6	14
GO:0070661	leukocyte proliferation	19/258	350/18577	4.80049625343182e-07	2.40654602320312e-05	1.74100915939064e-05	MYD88/FCGR3A/SLC11A1/TNFRSF1B/MSN/CD300A/CSF2RB/HLA-E/PTPRC/VSIG4/RAC2/CR1/TCIRG1/CD81/BCL6/TGFBR2/PTPN6/CSF1/TP53	19
GO:0002220	innate immune response activating cell surface receptor signaling pathway	10/258	90/18577	4.83909314389583e-07	2.40654602320312e-05	1.74100915939064e-05	MYD88/CYBA/CD14/NOD2/NMI/PIK3AP1/TLR2/IRAK4/IFI35/TLR1	10
GO:0019882	antigen processing and presentation	11/258	113/18577	4.99555018839984e-07	2.44781959231592e-05	1.77086841043895e-05	IFI30/SLC11A1/PSMB8/ICAM1/B2M/NOD2/FCER1G/HLA-E/WAS/FCGR1A/CTSS	11
GO:0002758	innate immune response-activating signaling pathway	16/258	253/18577	5.32973646749993e-07	2.57372201589997e-05	1.86195217552629e-05	MYD88/ALPK1/CYBA/COLEC12/CD14/NOD2/CD300A/GBP2/HCK/NMI/PIK3AP1/TLR2/IRAK4/IFI35/CTSS/TLR1	16
GO:0022409	positive regulation of cell-cell adhesion	18/258	320/18577	5.79179086599042e-07	2.71806298105353e-05	1.96637525324211e-05	CD44/EMILIN1/ITPKB/ALOX5/ITGB2/IL4R/B2M/NOD2/HLA-E/PTPRC/PDPN/CR1/MAP3K8/RUNX1/CD81/BCL6/TGFBR2/PTPN6	18
GO:0031348	negative regulation of defense response	18/258	320/18577	5.79179086599042e-07	2.71806298105353e-05	1.96637525324211e-05	STAT3/TNFRSF1A/ALOX5/SERPING1/TNFRSF1B/SLAMF8/NOD2/HLA-E/PTPRC/VSIG4/HCK/CR1/SOCS3/IFI16/RHBDF2/NMI/PTPN6/HAMP	18
GO:0050766	positive regulation of phagocytosis	9/258	71/18577	5.87777045737498e-07	2.72010155055187e-05	1.96785005078782e-05	C4B/CYBA/SLC11A1/C3/NOD2/FCER1G/ANO6/PTPRC/FCGR1A	9
GO:0071222	cellular response to lipopolysaccharide	15/258	225/18577	6.24029009991213e-07	2.84830775519277e-05	2.06060047999983e-05	MYD88/TNFRSF1B/CD14/PLSCR4/NOD2/SPI1/GBP2/HCK/CCR5/TSPO/SBNO2/TLR2/IRAK4/GBP3/TRIM5	15
GO:0050867	positive regulation of cell activation	20/258	394/18577	6.86734287286852e-07	3.09216033140512e-05	2.23701496143228e-05	MYD88/ITPKB/FCGR3A/ITGB2/IL4R/B2M/NOD2/HLA-E/SPI1/VAMP8/PTPRC/CR1/MMP14/MAP3K8/RUNX1/CD81/BCL6/TGFBR2/PTPN6/HAMP	20
GO:0071346	cellular response to type II interferon	11/258	120/18577	9.15624762495874e-07	4.067815611515e-05	2.94285011384639e-05	PARP9/AQP4/SP100/GBP2/WAS/HCK/GBP1/TP53/TLR2/GBP3/RAB20	11
GO:0045730	respiratory burst	7/258	39/18577	9.66869149152639e-07	4.23895790128499e-05	3.06666253678607e-05	CYBC1/CYBA/SLC11A1/SLAMF8/NCF4/RAC2/HCK	7
GO:0045785	positive regulation of cell adhesion	22/258	480/18577	1.04644905680518e-06	4.52827046399332e-05	3.27596492150904e-05	CD44/EMILIN1/ITPKB/ALOX5/ITGB2/IL4R/S100A10/ITGA6/B2M/NOD2/HLA-E/PTPRC/PDPN/CR1/MAP3K8/RUNX1/CD81/BCL6/TGFBR2/PTPN6/CSF1/LIMS1	22
GO:0002221	pattern recognition receptor signaling pathway	15/258	235/18577	1.08128246487929e-06	4.61901688843306e-05	3.34161517486311e-05	MYD88/ALPK1/CYBA/COLEC12/CD14/NOD2/CD300A/GBP2/NMI/PIK3AP1/TLR2/IRAK4/IFI35/CTSS/TLR1	15
GO:0002286	T cell activation involved in immune response	11/258	123/18577	1.17200335950861e-06	4.92238075824295e-05	3.56108293939987e-05	STAT3/SLC11A1/IL4R/ICAM1/FCER1G/SOCS3/LCP1/CD81/BCL6/TP53/ITGAL	11
GO:0002819	regulation of adaptive immune response	14/258	206/18577	1.18184411962616e-06	4.92238075824295e-05	3.56108293939987e-05	SLC11A1/TNFRSF1B/IL4R/C3/B2M/NOD2/HLA-E/PTPRC/WAS/CR1/CD81/BCL6/FCGR1A/PTPN6	14
GO:0007160	cell-matrix adhesion	15/258	238/18577	1.26783567880185e-06	5.21534380465155e-05	3.77302625660329e-05	CD44/ITGB4/EMILIN1/ITGB2/S100A10/ITGA6/MMP14/TLN1/BCL6/ADAMTS9/FERMT3/CSF1/PARVG/LIMS1/ITGAL	15
GO:0030595	leukocyte chemotaxis	15/258	240/18577	1.40777464543276e-06	5.72037209583166e-05	4.13838759697179e-05	ALOX5/ITGB2/ADGRE2/SLAMF8/NOD2/FCER1G/ANO6/SPI1/RAC2/HSD3B7/CCR5/CSF1/IL17RA/GPSM3/CCR1	15
GO:1903039	positive regulation of leukocyte cell-cell adhesion	16/258	273/18577	1.45839152645151e-06	5.85465128450172e-05	4.23553150992258e-05	CD44/ITPKB/ALOX5/ITGB2/IL4R/B2M/NOD2/HLA-E/PTPRC/CR1/MAP3K8/RUNX1/CD81/BCL6/TGFBR2/PTPN6	16
